particle_size,5_500_1_00,5_500_1_01,5_500_1_02,5_500_2_00,5_500_2_01,5_500_2_02,10_500_1_00,10_500_1_01,10_500_1_02,10_500_2_00,10_500_2_01,10_500_2_02,15_500_1_00,15_500_1_01,15_500_1_02,15_500_2_00,15_500_2_01,15_500_2_02,24_800_1_00,24_800_1_01,24_800_1_02,24_800_2_00,24_800_2_01,24_800_2_02,29_500_1_00,29_500_1_01,29_500_1_02,29_500_2_00,29_500_2_01,29_500_2_02,31_500_1_00,31_500_1_01,31_500_1_02,31_500_2_00,31_500_2_01,31_500_2_02
417.5,255,0,7,0,456,82668,4,546,0,28526,476,117844,38834,1410,101022,8479,17482,281,65380,18018,49044,2,0,41554,0,19329,21,40976,0,75782,0,0,0,16869,19876,58780
418.5,241,0,4,0,394,75860,4,572,0,22594,414,107759,39325,1065,99208,7710,16374,288,63241,15845,55405,2,0,39539,0,16806,17,41642,0,69964,0,0,0,18830,18861,58797
419.5,228,0,2,0,341,69128,4,602,0,17585,361,97824,39811,793,97011,6984,15296,294,61038,13876,62058,1,0,37489,0,14532,13,42167,0,64173,0,0,0,20962,17924,58722
420.5,216,0,1,0,296,62548,4,635,0,13449,314,88164,40289,582,94460,6304,14253,300,58781,12101,68911,1,0,35420,0,12496,10,42546,0,58473,0,0,0,23259,17053,58556
421.5,206,0,0,0,258,56189,4,671,0,10105,274,78886,40755,422,91588,5670,13246,306,56480,10509,75851,0,0,33342,0,10685,8,42775,0,52926,0,0,0,25710,16241,58300
422.5,196,0,0,0,225,50112,5,711,0,7460,238,70078,41202,301,88431,5082,12279,311,54147,9091,82750,0,0,31271,0,9086,6,42853,0,47584,0,0,0,28297,15480,57953
423.5,188,0,0,0,197,44365,5,755,0,5410,208,61807,41628,212,85029,4538,11355,316,51791,7832,89470,0,0,29218,0,7684,5,42779,0,42491,0,0,0,30992,14761,57518
424.5,181,0,0,0,173,38987,5,804,0,3854,181,54125,42026,147,81423,4038,10474,319,49423,6722,95860,0,0,27196,0,6461,4,42558,0,37686,0,0,0,33762,14080,56996
425.5,174,0,0,0,152,34005,6,859,0,2697,158,47061,42391,101,77654,3581,9638,322,47054,5747,101770,0,0,25216,0,5403,3,42192,0,33196,0,0,0,36564,13431,56389
426.5,168,0,0,0,134,29437,7,920,0,1854,138,40630,42718,68,73763,3165,8849,324,44693,4895,107049,0,0,23288,0,4493,2,41687,0,29039,0,0,0,39347,12807,55700
427.5,163,0,0,0,119,25290,7,988,0,1252,121,34832,43000,45,69792,2788,8105,325,42351,4153,111557,0,0,21423,2,3716,2,41053,0,25228,0,0,0,42051,12206,54933
428.5,159,1,0,0,105,21562,8,1063,0,830,106,29652,43233,30,65779,2448,7408,325,40037,3511,115170,0,0,19628,3,3056,1,40297,0,21766,0,0,0,44611,11623,54090
429.5,155,2,0,0,94,18241,9,1147,0,541,93,25068,43411,19,61762,2142,6756,324,37759,2958,117781,0,0,17911,6,2499,1,39431,0,18650,0,0,0,46958,11056,53177
430.5,151,2,0,0,84,15313,11,1241,0,346,81,21046,43528,12,57775,1868,6149,322,35526,2483,119313,0,0,16278,10,2033,0,38464,0,15869,0,0,0,49019,10501,52198
431.5,148,3,0,0,76,12756,12,1346,0,217,71,17548,43578,8,53850,1624,5586,318,33346,2078,119715,0,0,14733,17,1644,0,37410,0,13409,0,0,0,50725,9957,51157
432.5,146,4,0,0,68,10542,14,1464,0,134,63,14532,43557,5,50014,1407,5065,314,31224,1733,118972,0,0,13280,29,1323,0,36280,0,11253,0,0,0,52009,9422,50059
433.5,144,6,0,0,62,8644,17,1595,0,81,56,11953,43460,3,46292,1216,4584,308,29167,1440,117100,0,0,11920,49,1058,0,35087,0,9378,0,0,0,52814,8896,48910
434.5,142,8,0,0,56,7033,19,1742,0,48,49,9766,43283,2,42704,1047,4142,302,27181,1193,114148,0,0,10655,83,842,0,33843,0,7762,0,0,0,53094,8377,47714
435.5,141,12,0,0,51,5676,23,1906,0,28,43,7926,43021,1,39268,899,3737,294,25269,985,110196,0,0,9485,137,667,0,32561,0,6381,0,0,0,52819,7866,46478
436.5,140,16,0,0,47,4545,27,2090,0,16,39,6390,42672,0,35996,770,3367,286,23436,811,105351,0,0,8408,224,525,0,31251,0,5210,0,0,0,51978,7363,45207
437.5,140,22,0,0,43,3611,32,2297,0,9,34,5118,42233,0,32899,658,3029,276,21684,666,99742,0,0,7422,360,411,0,29927,0,4226,0,0,0,50576,6869,43906
438.5,139,29,0,0,40,2845,38,2528,0,5,31,4073,41703,0,29982,560,2722,266,20016,545,93513,0,0,6524,571,320,0,28597,0,3404,0,0,0,48642,6384,42581
439.5,139,40,0,0,37,2224,46,2787,0,3,27,3220,41080,0,27250,475,2444,255,18432,445,86819,0,0,5710,892,248,0,27271,0,2725,0,0,0,46223,5910,41237
440.5,140,53,0,0,35,1725,55,3078,0,1,25,2530,40365,0,24703,403,2192,243,16934,363,79818,0,0,4978,1374,191,0,25958,0,2166,0,0,0,43383,5449,39880
441.5,140,72,0,0,33,1327,66,3403,0,0,22,1975,39559,0,22339,340,1964,231,15522,294,72666,0,0,4321,2083,147,0,24667,0,1711,0,0,0,40203,5002,38515
442.5,141,96,0,0,31,1013,80,3768,0,0,20,1532,38664,0,20156,286,1759,218,14194,239,65508,0,0,3735,3109,112,0,23403,0,1343,0,0,0,36772,4570,37147
443.5,143,128,0,0,29,767,97,4177,0,0,18,1181,37683,0,18148,241,1575,206,12951,193,58479,0,0,3215,4566,85,0,22172,0,1047,0,0,0,33187,4155,35781
444.5,144,169,0,0,28,576,117,4634,0,0,17,905,36621,0,16307,202,1409,193,11789,155,51693,0,0,2756,6597,64,0,20979,0,812,0,0,0,29543,3760,34421
445.5,146,223,0,0,27,429,142,5145,0,0,15,689,35481,0,14627,169,1260,180,10708,125,45248,0,0,2353,9374,48,0,19829,0,625,0,0,0,25933,3384,33071
446.5,148,292,0,0,26,317,173,5715,0,0,14,522,34271,0,13099,141,1127,167,9704,100,39220,0,0,2000,13096,36,0,18724,0,479,0,0,0,22441,3029,31737
447.5,150,379,0,0,25,233,210,6352,0,0,13,393,32996,0,11713,117,1008,154,8775,80,33663,0,0,1694,17985,27,0,17666,0,365,0,0,0,19138,2697,30420
448.5,153,490,0,0,24,169,255,7061,0,0,12,294,31665,0,10461,97,902,141,7918,64,28611,0,0,1429,24272,20,0,16658,0,276,0,0,0,16079,2387,29126
449.5,156,629,0,0,24,122,310,7849,0,0,11,219,30285,0,9333,81,808,129,7129,51,24081,0,0,1200,32184,15,0,15700,0,208,0,0,0,13307,2101,27856
450.5,159,802,0,0,23,87,377,8724,0,0,10,162,28866,0,8319,67,723,118,6406,41,20070,0,0,1004,41920,11,0,14792,0,155,0,0,0,10844,1838,26615
451.5,162,1015,0,0,23,62,458,9693,0,0,9,119,27417,0,7410,55,648,107,5744,33,16565,0,0,837,53624,8,0,13934,0,116,0,0,0,8700,1599,25403
452.5,166,1275,0,0,23,44,555,10763,0,0,9,87,25947,0,6597,46,581,96,5140,26,13539,0,0,695,67355,6,0,13126,0,86,0,0,0,6870,1382,24224
453.5,170,1590,0,0,23,31,672,11942,0,0,8,63,24465,0,5871,38,522,86,4590,20,10959,0,0,574,83059,4,0,12366,0,63,0,0,0,5338,1187,23079
454.5,174,1967,0,0,23,21,813,13237,0,0,8,46,22982,0,5225,31,469,77,4091,16,8785,0,0,473,100539,3,0,11654,0,46,0,0,0,4081,1014,21970
455.5,179,2415,0,0,23,15,981,14655,0,0,7,33,21506,0,4651,25,422,68,3639,13,6974,0,0,388,119440,2,0,10988,0,34,0,0,0,3069,860,20897
456.5,183,2941,0,0,24,10,1182,16202,0,0,7,24,20047,0,4141,21,380,60,3232,10,5483,0,0,318,139240,2,0,10366,0,24,0,0,0,2269,725,19863
457.5,188,3552,0,0,24,7,1420,17884,0,0,7,17,18614,0,3689,17,343,53,2864,8,4269,0,0,259,159266,1,0,9786,0,18,0,0,0,1650,608,18867
458.5,194,4255,0,0,25,5,1702,19703,0,0,6,12,17213,0,3288,14,310,46,2534,6,3292,0,0,210,178719,0,0,9246,0,13,0,0,0,1179,506,17911
459.5,199,5054,0,0,25,3,2033,21663,0,0,6,8,15854,0,2934,11,281,40,2238,5,2515,0,0,170,196723,0,0,8745,0,9,0,0,0,828,419,16993
460.5,205,5951,0,0,26,2,2421,23763,0,0,6,6,14541,0,2622,9,255,34,1974,4,1902,0,0,137,212387,0,0,8281,0,6,0,0,0,572,345,16115
461.5,211,6949,0,0,27,1,2873,26002,0,0,6,4,13282,0,2345,8,232,30,1737,3,1425,0,0,110,224876,0,0,7850,0,5,0,0,0,388,282,15276
462.5,217,8042,0,0,28,0,3397,28375,0,0,6,3,12080,0,2102,6,212,25,1527,2,1058,0,0,88,233485,0,0,7453,0,3,0,0,0,258,229,14476
463.5,224,9226,0,0,30,0,4001,30873,0,0,5,2,10940,0,1887,5,193,22,1340,2,778,0,0,70,237702,0,0,7086,0,2,0,0,0,169,185,13714
464.5,231,10491,0,0,31,0,4693,33486,0,0,5,1,9865,0,1697,4,177,18,1174,1,566,0,0,56,237262,0,0,6748,0,2,0,0,1,109,149,12989
465.5,238,11823,0,0,33,0,5482,36198,0,0,5,0,8857,0,1530,3,163,15,1028,1,409,0,0,44,232173,0,0,6437,0,1,0,0,1,69,119,12301
466.5,245,13205,0,0,35,0,6375,38990,0,0,5,0,7916,0,1383,3,150,13,898,0,292,0,0,35,222713,0,0,6151,0,0,0,0,2,42,94,11649
467.5,253,14617,0,0,37,0,7379,41837,0,0,5,0,7044,0,1253,2,138,11,784,0,207,0,0,28,209412,0,0,5889,0,0,0,0,2,26,74,11031
468.5,260,16034,0,0,40,0,8500,44714,0,0,5,0,6240,0,1138,2,128,9,683,0,145,0,0,22,192996,0,0,5649,0,0,0,0,2,15,59,10448
469.5,268,17430,0,0,43,0,9743,47586,0,0,5,0,5503,0,1038,1,119,7,594,0,101,0,0,17,174324,0,0,5430,0,0,0,0,3,9,46,9896
470.5,277,18777,0,0,46,0,11110,50421,0,0,5,0,4831,0,949,1,111,6,517,0,69,0,0,13,154313,0,0,5230,0,0,0,0,3,5,36,9377
471.5,285,20046,0,0,50,0,12603,53177,0,0,5,0,4222,0,870,0,104,5,449,0,47,0,0,10,133863,0,0,5049,0,0,0,0,3,3,28,8887
472.5,294,21208,0,0,55,0,14219,55814,0,0,5,0,3672,0,801,0,97,4,389,0,32,0,0,8,113790,0,0,4885,0,0,0,0,4,2,21,8427
473.5,302,22236,0,0,59,0,15952,58288,0,0,5,0,3179,0,741,0,91,3,338,0,21,0,0,6,94780,0,0,4737,0,0,0,0,5,0,16,7994
474.5,311,23104,0,0,65,0,17796,60555,0,0,5,0,2739,0,687,0,86,3,292,0,14,0,0,5,77351,0,0,4604,0,0,0,0,6,0,12,7588
475.5,320,23793,0,0,71,0,19738,62570,0,0,5,0,2350,0,640,0,82,2,253,0,9,0,0,4,61851,0,0,4486,0,0,0,0,7,0,9,7208
476.5,329,24285,0,0,78,0,21762,64292,0,0,5,0,2006,0,599,0,78,2,219,0,6,0,0,3,48453,0,0,4381,0,0,0,0,8,0,7,6851
477.5,338,24568,0,0,86,0,23848,65680,0,0,6,0,1704,0,562,0,74,1,189,0,4,0,0,2,37187,0,0,4288,0,0,0,0,9,0,5,6518
478.5,347,24637,0,0,95,0,25975,66698,0,0,6,0,1441,0,531,0,71,0,163,0,3,0,0,2,27959,0,0,4208,0,0,0,0,11,0,4,6206
479.5,356,24491,0,0,105,0,28116,67318,0,0,6,0,1213,0,503,0,68,0,141,0,2,0,0,1,20592,0,0,4139,0,0,0,0,12,0,3,5915
480.5,365,24136,0,0,117,0,30240,67515,0,0,6,0,1016,0,479,0,66,0,121,0,0,0,0,1,14856,0,0,4081,0,0,0,0,14,0,2,5644
481.5,375,23583,0,0,130,0,32316,67275,0,0,6,0,847,0,458,0,64,0,104,0,0,0,0,0,10499,0,0,4033,0,0,0,0,17,0,2,5391
482.5,384,22847,0,0,145,0,34310,66591,0,0,7,0,702,0,440,0,62,0,90,0,0,0,0,0,7267,0,0,3996,0,0,0,0,20,0,1,5156
483.5,392,21949,0,0,161,0,36188,65467,0,0,7,0,580,0,425,0,60,0,77,0,0,0,0,0,4927,0,0,3968,0,0,0,0,23,0,0,4938
484.5,401,20912,0,0,180,0,37915,63914,0,0,7,0,476,0,413,0,59,0,67,0,0,0,0,0,3272,0,0,3949,0,0,0,0,27,0,0,4735
485.5,410,19762,0,0,202,0,39458,61955,0,0,8,0,389,0,403,0,58,0,57,0,0,0,0,0,2128,0,0,3940,0,0,0,0,31,0,0,4547
486.5,418,18524,0,0,226,0,40785,59621,0,0,8,0,317,0,395,0,57,0,49,0,0,0,0,0,1355,0,0,3939,0,0,0,0,36,0,0,4373
487.5,426,17226,0,0,253,0,41868,56950,0,0,8,0,257,0,389,0,56,0,42,0,0,0,0,0,845,0,0,3947,0,0,0,0,41,0,0,4213
488.5,434,15894,0,0,284,0,42683,53990,0,0,9,0,207,0,385,0,56,0,36,0,0,0,0,0,516,0,0,3963,0,0,0,0,48,0,0,4065
489.5,441,14553,0,0,319,0,43211,50790,0,0,9,0,166,0,383,0,56,0,31,0,0,0,0,0,309,0,0,3987,0,0,0,0,55,0,0,3930
490.5,448,13224,0,0,358,0,43439,47408,0,0,10,0,132,0,383,0,55,0,27,0,0,0,0,0,181,0,0,4019,0,0,0,0,64,0,0,3805
491.5,455,11928,0,0,402,0,43361,43900,0,0,10,0,105,0,385,0,56,0,23,0,0,0,0,0,104,0,0,4059,0,0,0,0,74,0,0,3692
492.5,461,10680,0,0,452,0,42975,40324,0,0,11,0,83,0,389,0,56,0,20,0,0,0,0,0,58,0,0,4107,0,0,0,0,85,0,0,3588
493.5,467,9495,0,0,508,0,42289,36737,0,0,12,0,65,0,395,0,56,0,17,0,0,0,0,0,32,0,0,4163,0,0,0,0,97,0,0,3494
494.5,472,8383,0,0,571,0,41315,33192,0,0,12,0,51,0,402,0,57,0,15,0,0,0,0,0,17,0,0,4226,0,0,0,0,112,0,0,3410
495.5,477,7351,0,0,641,0,40073,29737,0,0,13,0,40,0,412,0,58,0,13,0,0,0,0,0,9,0,0,4296,0,0,0,0,128,0,0,3334
496.5,481,6404,0,0,720,0,38586,26415,0,0,14,0,31,0,424,0,59,0,11,0,0,0,0,0,5,0,0,4374,0,0,0,0,146,0,0,3267
497.5,485,5542,0,0,808,0,36885,23262,0,0,15,0,24,0,438,0,60,0,9,0,0,0,0,0,2,0,0,4459,0,0,0,0,167,0,0,3209
498.5,488,4767,0,0,906,0,35001,20307,0,0,16,0,18,0,454,0,62,0,8,0,0,0,0,0,1,0,0,4551,0,0,0,0,190,0,0,3158
499.5,490,4075,0,0,1015,0,32971,17572,0,0,17,0,14,0,473,0,63,0,7,0,0,0,0,0,0,0,0,4649,0,0,0,0,216,0,0,3114
500.5,491,3463,0,0,1136,0,30830,15069,0,0,19,0,11,0,495,0,65,0,6,0,0,0,0,0,0,0,0,4754,0,0,0,0,245,0,0,3078
501.5,492,2926,0,0,1269,0,28616,12807,0,0,20,0,8,0,520,0,67,0,5,0,0,0,0,0,0,0,0,4866,0,0,0,0,278,0,0,3050
502.5,492,2458,0,0,1417,0,26364,10786,0,0,22,0,6,0,549,0,70,0,4,0,0,0,0,0,0,0,0,4983,0,0,0,0,314,0,0,3028
503.5,492,2055,0,0,1579,0,24111,9001,0,0,23,0,5,0,581,0,72,0,4,0,0,0,0,0,0,0,0,5105,0,0,0,0,355,0,0,3014
504.5,491,1709,0,0,1758,0,21886,7442,0,0,25,0,3,0,617,0,75,0,3,0,0,0,0,0,0,0,0,5233,0,0,0,0,400,0,0,3006
505.5,488,1414,0,0,1953,0,19719,6096,0,0,27,0,2,0,658,0,78,0,3,0,0,0,0,0,0,0,0,5364,0,0,0,0,450,0,0,3006
506.5,486,1164,0,1,2166,0,17635,4946,0,0,29,0,2,0,703,0,82,0,2,0,0,0,0,0,0,0,0,5500,0,0,0,0,506,0,0,3012
507.5,482,954,0,2,2397,0,15654,3975,0,0,31,0,1,0,754,0,85,0,2,0,0,0,0,0,0,0,0,5639,0,0,0,0,567,0,0,3025
508.5,478,779,0,2,2647,0,13791,3165,0,0,34,0,0,0,811,0,89,0,2,0,0,0,0,0,0,0,0,5780,0,0,0,0,635,0,0,3045
509.5,473,633,0,4,2918,0,12060,2496,0,0,36,0,0,0,874,0,94,0,2,0,0,0,0,0,0,0,0,5922,0,0,0,0,709,0,0,3072
510.5,467,513,0,5,3208,0,10468,1949,0,0,39,0,0,0,945,0,99,0,1,0,0,0,0,0,0,0,0,6065,0,0,0,0,791,0,0,3106
511.5,461,414,0,7,3518,0,9018,1507,0,0,43,0,0,0,1024,0,104,0,1,0,0,0,0,0,0,0,0,6207,0,0,0,0,880,0,0,3148
512.5,454,333,0,11,3849,0,7710,1154,0,0,46,0,0,0,1112,0,110,0,1,0,0,0,0,0,0,0,0,6347,0,0,0,0,978,0,0,3197
513.5,446,267,0,15,4200,0,6543,875,0,0,50,0,0,0,1210,0,116,0,0,0,0,0,0,0,0,0,0,6484,0,0,0,0,1084,0,0,3253
514.5,438,213,0,22,4570,0,5512,657,0,0,54,0,0,0,1319,0,123,0,0,0,0,0,0,0,0,0,0,6617,0,0,0,0,1200,0,0,3318
515.5,429,170,0,31,4959,0,4608,489,0,0,58,0,0,0,1439,0,130,0,0,0,0,0,0,0,0,0,0,6743,0,0,0,0,1326,0,0,3391
516.5,419,135,0,43,5365,0,3824,360,0,0,63,0,0,0,1573,0,138,0,0,0,0,0,0,0,0,0,0,6862,0,0,0,0,1461,0,0,3472
517.5,409,107,0,59,5786,0,3149,262,0,0,68,0,0,0,1722,0,147,0,0,0,0,0,0,0,0,0,0,6971,0,0,0,0,1608,0,0,3562
518.5,399,85,0,82,6221,0,2575,189,0,0,74,0,0,0,1887,0,156,0,0,0,0,0,0,0,0,0,0,7070,0,0,0,0,1765,0,0,3661
519.5,388,67,0,111,6667,0,2089,135,0,0,80,0,0,0,2069,0,166,0,0,0,0,0,0,0,0,0,0,7156,0,0,0,0,1935,0,0,3771
520.5,376,53,0,150,7122,0,1682,96,0,0,86,0,0,0,2270,0,177,0,0,0,0,0,0,0,0,0,0,7229,0,0,0,0,2116,0,0,3890
521.5,365,42,0,200,7582,0,1345,67,0,0,93,0,0,0,2493,0,189,0,0,0,0,0,0,0,0,0,0,7286,0,0,0,0,2310,0,0,4019
522.5,353,33,0,266,8043,0,1067,46,0,0,101,0,0,0,2738,0,201,0,0,0,0,0,0,0,0,0,0,7325,0,0,0,0,2517,0,0,4160
523.5,341,26,0,349,8502,0,841,32,0,0,109,0,0,0,3008,0,215,0,0,0,0,0,0,0,0,0,0,7346,0,0,0,0,2737,0,0,4313
524.5,328,20,0,455,8955,0,657,22,0,0,118,0,0,0,3304,0,229,0,0,0,0,0,0,0,0,0,0,7348,0,0,0,0,2970,0,0,4477
525.5,316,16,0,588,9397,0,510,15,0,0,128,0,0,0,3629,0,244,0,0,0,0,0,0,0,0,0,0,7328,0,0,0,0,3216,0,0,4654
526.5,303,13,0,753,9823,0,393,10,0,0,138,0,0,0,3985,0,261,0,0,0,0,0,0,0,0,0,0,7286,0,0,0,0,3476,0,0,4845
527.5,291,10,0,956,10230,0,300,6,0,0,150,0,0,0,4373,0,279,0,0,0,0,0,0,0,0,0,0,7222,0,0,0,0,3750,0,0,5049
528.5,278,8,0,1203,10612,0,228,4,0,0,162,0,0,0,4797,0,298,0,0,0,0,0,0,0,0,0,0,7135,0,0,0,0,4037,0,0,5269
529.5,265,6,0,1501,10964,0,172,3,0,0,175,0,0,0,5258,0,318,0,0,0,0,0,0,0,0,0,0,7025,0,0,0,0,4337,0,0,5503
530.5,253,5,0,1856,11283,0,128,2,0,0,188,0,0,0,5757,0,340,0,0,0,0,0,0,0,0,0,0,6891,0,0,0,0,4650,0,0,5753
531.5,240,4,0,2275,11563,0,95,1,0,0,203,0,0,0,6297,0,363,0,0,0,0,0,0,0,0,0,0,6735,0,0,0,0,4976,0,0,6020
532.5,228,3,0,2765,11801,0,70,0,0,0,219,0,0,0,6880,0,388,0,0,0,0,0,0,0,0,0,0,6557,0,0,0,0,5314,0,0,6304
533.5,216,2,0,3329,11994,0,51,0,0,0,236,0,0,0,7507,0,414,0,0,0,0,0,0,0,0,0,0,6358,0,0,0,0,5663,0,0,6605
534.5,204,2,0,3973,12138,0,37,0,0,0,255,0,0,0,8179,0,442,0,0,0,0,0,0,0,0,0,0,6139,0,0,0,0,6023,0,0,6925
535.5,192,1,0,4700,12231,0,27,0,0,0,275,0,0,0,8898,0,471,0,0,0,0,0,0,0,0,0,0,5903,0,0,0,0,6394,0,0,7264
536.5,181,1,0,5511,12271,0,19,0,0,0,296,0,0,0,9663,0,503,0,0,0,0,0,0,0,0,0,0,5651,0,0,0,0,6773,0,0,7622
537.5,170,0,0,6404,12258,0,14,0,0,0,318,0,0,0,10474,0,536,0,0,0,0,0,0,0,0,0,0,5385,0,0,0,0,7160,0,0,8000
538.5,159,0,0,7375,12190,0,10,0,0,0,342,0,0,0,11332,0,571,0,0,0,0,0,0,0,0,0,0,5107,0,0,0,0,7554,0,0,8398
539.5,149,0,0,8418,12068,0,7,0,0,0,367,0,0,0,12235,0,608,0,0,0,0,0,0,0,0,0,0,4821,0,0,0,0,7954,0,0,8816
540.5,139,0,0,9523,11893,0,5,0,0,0,395,0,0,0,13182,0,647,0,0,0,0,0,0,0,0,0,0,4528,0,0,0,0,8358,0,0,9255
541.5,129,0,0,10677,11668,0,3,0,0,0,424,0,0,0,14170,0,687,0,0,0,0,0,0,0,0,0,0,4232,0,0,0,0,8765,0,0,9714
542.5,120,0,0,11865,11394,0,2,0,0,0,454,0,0,0,15197,0,730,0,0,0,0,0,0,0,0,0,0,3935,0,0,0,0,9173,0,0,10193
543.5,112,0,0,13067,11076,0,2,0,0,0,487,0,0,0,16257,0,775,0,0,0,0,0,0,0,0,0,0,3640,0,0,0,0,9580,0,0,10693
544.5,103,0,0,14262,10716,0,1,0,0,0,522,0,0,0,17348,0,822,0,0,0,0,0,0,0,0,0,0,3348,0,0,0,0,9986,0,0,11213
545.5,95,0,0,15428,10319,0,0,0,0,0,558,0,0,0,18464,0,871,0,0,0,0,0,0,0,0,0,0,3063,0,0,0,0,10388,0,0,11751
546.5,88,0,0,16540,9890,0,0,0,0,0,597,0,0,0,19598,0,922,0,0,0,0,0,0,0,0,0,0,2787,0,0,0,0,10784,0,0,12307
547.5,81,0,0,17575,9434,0,0,0,0,0,638,0,0,0,20745,0,975,0,0,0,0,0,0,0,0,0,0,2521,0,0,0,0,11172,0,0,12880
548.5,74,0,0,18508,8956,0,0,0,0,0,682,0,0,0,21895,0,1029,0,0,0,0,0,0,0,0,0,0,2268,0,0,0,0,11551,0,0,13469
549.5,68,0,0,19316,8461,0,0,0,0,0,727,0,0,0,23041,0,1086,0,0,0,0,0,0,0,0,0,0,2028,0,0,0,0,11920,0,0,14072
550.5,62,0,0,19981,7955,0,0,0,0,0,776,0,0,0,24174,0,1145,0,0,0,0,0,0,0,0,0,0,1802,0,0,0,0,12275,0,0,14687
551.5,56,0,0,20485,7443,0,0,0,0,0,826,0,0,0,25286,0,1205,0,0,0,0,0,0,0,0,0,0,1592,0,0,0,0,12615,0,0,15311
552.5,51,0,0,20814,6930,0,0,0,0,0,880,0,0,0,26365,0,1267,0,0,0,0,0,0,0,0,0,0,1398,0,0,0,0,12939,0,0,15943
553.5,47,0,0,20962,6421,0,0,0,0,0,936,0,0,0,27403,0,1330,0,0,0,0,0,0,0,0,0,0,1220,0,0,0,0,13244,0,0,16580
554.5,42,0,0,20922,5921,0,0,0,0,0,994,0,0,0,28388,0,1395,0,0,0,0,0,0,0,0,0,0,1057,0,0,0,0,13529,0,0,17219
555.5,38,0,0,20698,5432,0,0,0,0,0,1056,0,0,0,29312,0,1461,0,0,0,0,0,0,0,0,0,0,911,0,0,0,0,13793,0,0,17856
556.5,34,0,0,20295,4959,0,0,0,0,0,1120,0,0,0,30164,0,1528,0,0,0,0,0,0,0,0,0,0,779,0,0,0,0,14035,0,0,18488
557.5,31,0,0,19724,4505,0,0,0,0,0,1187,0,0,0,30935,0,1596,0,0,0,0,0,0,0,0,0,0,663,0,0,0,0,14251,0,0,19111
558.5,28,0,0,19000,4072,0,0,0,0,0,1257,0,0,0,31616,0,1664,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,14443,0,0,19722
559.5,25,0,0,18140,3662,0,0,0,0,0,1330,0,0,0,32198,0,1733,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,14607,0,0,20315
560.5,22,0,0,17167,3277,0,0,0,0,0,1406,0,0,0,32675,0,1803,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,14745,0,0,20888
561.5,20,0,0,16103,2918,0,0,0,0,0,1485,0,0,0,33039,0,1872,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,14854,0,0,21434
562.5,17,0,0,14973,2585,0,0,0,0,0,1567,0,0,0,33287,0,1941,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,14934,0,0,21951
563.5,16,0,0,13799,2279,0,0,0,0,0,1652,0,0,0,33413,0,2010,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,14985,0,0,22433
564.5,14,0,0,12607,1999,0,0,0,0,0,1740,0,0,0,33416,1,2078,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,15007,0,0,22876
565.5,12,0,0,11416,1744,0,0,0,0,0,1831,0,0,0,33295,1,2144,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,14999,0,0,23275
566.5,11,0,0,10248,1514,0,0,0,0,0,1925,0,0,0,33049,2,2210,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,14961,0,0,23627
567.5,9,0,0,9119,1308,0,0,0,0,0,2021,0,0,0,32680,2,2273,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,14895,0,0,23928
568.5,8,0,0,8044,1124,0,0,0,0,0,2120,0,0,0,32193,2,2335,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,14800,0,0,24173
569.5,7,0,0,7034,961,0,0,0,0,0,2222,0,0,0,31591,3,2395,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,14676,0,0,24361
570.5,6,0,0,6098,818,0,0,0,0,0,2327,0,0,0,30880,3,2452,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,14526,0,0,24487
571.5,5,0,0,5240,692,0,0,0,0,0,2434,0,0,0,30069,4,2506,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,14348,0,0,24549
572.5,5,0,0,4465,583,0,0,0,0,0,2543,0,0,0,29164,5,2557,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,14146,0,0,24546
573.5,4,0,0,3771,489,0,0,0,0,0,2655,0,0,0,28175,6,2605,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,13919,0,0,24477
574.5,4,0,0,3158,407,0,0,0,0,0,2769,0,0,0,27113,7,2649,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13670,0,0,24339
575.5,3,0,0,2621,338,0,0,0,0,0,2884,0,0,0,25988,8,2690,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13399,0,0,24134
576.5,3,0,0,2158,279,0,0,0,0,0,3002,0,0,0,24810,10,2726,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13108,0,0,23862
577.5,2,0,0,1761,229,0,0,0,0,0,3120,0,0,0,23592,12,2758,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12799,0,0,23524
578.5,2,0,0,1425,187,0,0,0,0,0,3241,0,0,0,22344,14,2786,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12474,0,0,23122
