particle_size,1_250_1_00,1_250_1_01,1_250_1_02,1_250_2_00,1_250_2_01,1_250_2_02,2_500_1_00,2_500_1_01,2_500_1_02,2_500_2_00,2_500_2_01,2_500_2_02,3_500_1_00,3_500_1_01,3_500_1_02,3_500_2_00,3_500_2_01,3_500_2_02,4_500_1_00,4_500_1_01,4_500_1_02,4_500_2_00,4_500_2_01,4_500_2_02,5_500_1_00,5_500_1_01,5_500_1_02,5_500_2_00,5_500_2_01,5_500_2_02,6_250_1_00,6_250_1_01,6_250_1_02,6_250_2_00,6_250_2_01,6_250_2_02,6_500_1_00,6_500_1_01,6_500_1_02,7_250_1_00,7_250_1_01,7_250_1_02,7_500_1_00,7_500_1_01,7_500_1_02,7_500_2_00,7_500_2_01,7_500_2_02,8_500_1_00,8_500_1_01,8_500_1_02,8_500_2_00,8_500_2_01,8_500_2_02,9_500_1_00,9_500_1_01,9_500_1_02,9_500_2_00,9_500_2_01,9_500_2_02,10_500_1_00,10_500_1_01,10_500_1_02,10_500_2_00,10_500_2_01,10_500_2_02,11_500_1_00,11_500_1_01,11_500_1_02,11_500_2_00,11_500_2_01,11_500_2_02,12_500_1_00,12_500_1_01,12_500_1_02,12_500_2_00,12_500_2_01,12_500_2_02,13_500_1_00,13_500_1_01,13_500_1_02,13_500_2_00,13_500_2_01,13_500_2_02,14_500_1_00,14_500_1_01,14_500_1_02,14_500_2_00,14_500_2_01,14_500_2_02,15_500_1_00,15_500_1_01,15_500_1_02,15_500_2_00,15_500_2_01,15_500_2_02,16_500_1_00,16_500_1_01,16_500_1_02,16_500_2_00,16_500_2_01,16_500_2_02,17_500_1_00,17_500_1_01,17_500_1_02,17_500_2_00,17_500_2_01,17_500_2_02,28_500_1_00,28_500_1_01,28_500_1_02,18_500_1_00,18_500_1_01,18_500_1_02,18_500_2_00,18_500_2_01,18_500_2_02,28_500_2_00,28_500_2_01,28_500_2_02,19_500_1_00,19_500_1_01,19_500_1_02,19_500_2_00,19_500_2_01,19_500_2_02,20_500_1_00,20_500_1_01,20_500_1_02,20_500_2_00,20_500_2_01,20_500_2_02,21_500_1_00,21_500_1_01,21_500_1_02,21_500_2_00,21_500_2_01,21_500_2_02,22_500_1_00,22_500_1_01,22_500_1_02,22_500_2_00,22_500_2_01,22_500_2_02,23_500_1_00,23_500_1_01,23_500_1_02,23_500_2_00,23_500_2_01,23_500_2_02,24_800_1_00,24_800_1_01,24_800_1_02,24_800_2_00,24_800_2_01,24_800_2_02,25_500_1_00,25_500_1_01,25_500_1_02,25_500_2_00,25_500_2_01,25_500_2_02,26_500_1_00,26_500_1_01,26_500_1_02,26_500_2_00,26_500_2_01,26_500_2_02,27_500_1_00,27_500_1_01,27_500_1_02,27_500_2_00,27_500_2_01,27_500_2_02,29_800_1_00,29_800_1_01,29_800_1_02,29_800_2_00,29_800_2_01,29_800_2_02,30_800_1_00,30_800_1_01,30_800_1_02,30_800_2_00,30_800_2_01,30_800_2_02,31_500_1_00,31_500_1_01,31_500_1_02,31_500_2_00,31_500_2_01,31_500_2_02,32_500_1_00,32_500_1_01,32_500_1_02,32_500_2_00,32_500_2_01,32_500_2_02,33_500_1_00,33_500_1_01,33_500_1_02,33_500_2_00,33_500_2_01,33_500_2_02,34_500_1_00,34_500_1_01,34_500_1_02,34_500_2_00,34_500_2_01,34_500_2_02,35_500_1_00,35_500_1_01,35_500_1_02,35_500_2_00,35_500_2_01,35_500_2_02,36_500_1_00,36_500_1_01,36_500_1_02,36_500_2_00,36_500_2_01,36_500_2_02
257.5,34010,0,0,0,16708,52839,0,1661,1663,0,94303,14093,20790,30258,39,9376,78,15497,182350,5336,1355,0,2,60273,2575,176664,84774,184436,108392,181959,3682,0,3036,0,1624,130104,45622,18325,0,101839,5368,0,0,3,142017,36023,4122,13589,187546,39629,1645,0,5262,11166,240986,300473,143055,2,280669,188660,14,2038,43148,5151,20932,22,0,0,871,208659,49683,77610,367455,1626,3862,0,56258,0,2351,29,41748,35708,15,563668,1068,837,4921,217,6,4087,14,875,1000,6843,13412,4234,216678,374,4,253057,201480,8507,4737,9,1,0,42,46447,65201,34512,24,753,46,130153,271,156320,40100,169516,69156,10755,16330,1,1564,148,58394,55359,450273,957,210305,19,1949,0,78827,36461,227987,54124,170947,62738,103082,251029,292,921,85879,15792,0,21809,17682,79579,77826,16477,118999,93556,151376,8291,7615,182355,8094,10354,6172,32038,77869,48435,253471,30,0,73,70924,52328,66291,0,0,1010,1,0,25888,0,136570,4978,113601,22609,39203,0,0,0,0,4634,13007,80791,16273,125370,152742,36,130279,278993,304931,129332,38408,18808,121660,130,0,2579,0,5032,14572,5383,11,10400,112543,82,203,95094,2311,398911,179935,137014,87,6,0,5359,161487,187883
258.5,30347,0,0,0,18053,48452,0,1709,1917,0,94836,12553,21773,45886,21,9663,54,10614,172778,3371,1761,0,1,62251,3024,178215,90474,187000,89830,197192,3915,0,2266,0,1480,119918,41169,16550,0,103894,3484,0,0,7,141863,31216,3168,14467,140821,34885,1966,0,3862,12465,261416,275780,142072,1,253746,186234,10,2341,35570,4844,22291,15,0,0,822,193976,45275,72543,349889,1451,3738,0,44476,0,2786,36,50079,31087,14,557987,1015,803,3672,224,3,3294,12,1098,1774,5825,12132,4254,228682,641,3,262124,217896,8323,3656,5,2,0,30,45584,56787,31061,36,692,26,122428,354,128371,51973,197312,65363,8919,15276,2,2033,112,48881,56490,454217,854,217444,15,2650,0,78111,28193,222598,49581,161498,73067,119343,261626,275,883,89956,13897,0,16914,18461,70647,82303,17944,116841,95868,155086,8014,7033,194228,10511,8342,4932,26972,76331,45041,255779,24,0,92,68915,66116,69591,0,0,762,0,0,24616,1,91864,5268,110423,21191,40448,0,0,0,0,7204,11114,86967,19911,141171,156014,43,140093,269475,260666,137991,39105,19100,155915,67,0,2395,0,3814,13704,3869,8,6683,122775,69,129,82400,1874,395418,167504,138389,40,6,0,5576,166090,183004
259.5,27060,0,0,0,19428,44234,0,1771,2224,0,93372,11142,22959,67360,11,10098,38,7082,162091,2076,2296,0,1,64060,3583,179411,97459,189626,73930,212873,4191,0,1690,0,1367,108991,36939,14969,0,104728,2241,0,0,13,140986,26911,2397,15403,102177,30572,2363,0,2800,13847,281279,251199,140626,0,226988,183578,7,2694,29039,4572,23648,10,0,0,791,178720,41096,67707,324870,1295,3611,0,34736,0,3305,46,59478,27123,14,550444,978,779,2703,236,2,2655,10,1385,3059,4977,11023,4308,238643,1077,2,270931,232968,8197,2794,3,3,0,20,44612,48768,27784,55,642,15,113626,469,103687,67184,224755,61917,7343,14227,2,2628,85,40551,57623,455738,772,224065,12,3592,0,77547,21508,216512,45461,152356,84333,137535,271215,262,852,94023,12205,0,12874,19241,62906,87546,19561,114522,98563,156266,7845,6521,205684,13586,6722,3913,22735,75065,41845,256739,19,0,117,66825,82389,72914,0,0,574,0,0,23559,2,59603,5605,106603,19968,41272,0,0,0,0,11119,9470,93386,24453,157554,158928,53,150351,258722,220057,147591,39797,19450,193187,33,0,2238,0,2848,12933,2764,6,4201,133882,59,82,70736,1520,390708,155579,139981,18,5,0,5836,170210,178343
260.5,24118,0,0,0,20814,40220,0,1847,2592,0,90053,9854,24362,95402,6,10693,26,4604,150551,1246,2998,0,0,65670,4277,180184,105868,192291,60460,228829,4516,0,1261,0,1279,97710,32952,13565,0,104250,1433,0,0,25,139382,23086,1786,16391,71688,26675,2857,0,2006,15304,300134,227103,138690,0,200901,180721,5,3104,23478,4330,24992,6,0,0,774,163323,37160,63153,294113,1155,3479,0,26803,0,3925,60,69911,23727,13,541138,956,763,1965,253,0,2141,9,1754,5121,4272,10065,4396,246339,1778,2,279406,246218,8127,2115,2,3,1,14,43536,41288,24699,84,600,9,103965,631,82354,86470,249904,58796,6003,13199,3,3371,65,33379,58743,454560,706,230043,10,4850,0,77113,16188,209789,41729,143541,96435,157657,279536,253,827,98033,10699,0,9618,20011,56211,93611,21334,112029,101660,154690,7778,6072,216467,17451,5421,3082,19199,74040,38839,256382,15,0,150,64658,101228,76230,0,0,432,0,0,22694,4,37351,5996,102175,18928,41635,0,0,0,0,16951,8041,99933,30068,174130,161415,64,160975,246879,183513,158095,40469,19860,231362,16,0,2105,0,2095,12249,1965,5,2583,145850,51,52,60161,1232,384791,144193,141762,8,5,0,6140,173772,173873
261.5,21490,0,0,0,22186,36439,0,1938,3036,0,85134,8686,25994,129950,3,11464,19,2917,138425,730,3916,0,0,67053,5140,180471,115853,194964,49166,244854,4894,0,942,0,1213,86430,29222,12322,0,102425,912,0,0,47,137056,19711,1311,17425,48672,23172,3469,0,1420,16825,317524,203805,136244,0,175921,177687,3,3581,18800,4113,26308,4,0,0,771,148153,33476,58917,259608,1030,3341,0,20436,0,4660,78,81290,20821,13,530190,948,757,1411,278,0,1729,8,2228,8319,3685,9240,4518,251625,2877,1,287474,257213,8112,1586,0,5,2,9,42362,34454,21820,130,566,5,93709,857,64309,110618,270557,55980,4871,12204,5,4289,50,27293,59833,450456,655,235253,8,6512,0,76787,12021,202498,38352,135070,109234,179637,286339,246,808,101935,9364,0,7052,20761,50429,100556,23265,109354,105182,150289,7811,5681,226314,22246,4379,2410,16256,73227,36012,254761,12,0,193,62424,122598,79506,0,0,326,0,0,22003,6,22640,6447,97193,18058,41515,0,0,0,0,25397,6798,106462,36928,190424,163410,80,171870,234113,151221,169430,41103,20330,267757,7,0,1992,0,1518,11644,1390,4,1554,158642,44,33,50697,1000,377698,133370,143703,3,5,0,6490,176704,169566
262.5,19145,0,0,0,23518,32908,0,2045,3567,0,78948,7630,27867,169731,1,12434,13,1801,125980,417,5109,0,0,68189,6211,180216,127569,197616,39785,260713,5331,0,706,0,1165,75463,25760,11226,0,99272,580,0,0,88,134024,16754,948,18497,32008,20041,4226,0,993,18399,333004,181560,133275,0,152407,174493,2,4131,14912,3919,27584,3,0,0,782,133505,30047,55021,223413,917,3196,0,15398,0,5533,102,93471,18336,13,517740,953,759,1002,310,0,1398,7,2835,13112,3195,8531,4677,254444,4557,1,295057,265582,8150,1178,0,6,3,6,41099,28337,19157,201,539,3,83148,1176,49366,140406,284513,53448,3923,11252,7,5406,39,22196,60876,443263,615,239575,6,8683,0,76550,8807,194719,35301,126958,122551,203320,291397,243,795,105675,8186,0,5077,21483,45442,108435,25353,106491,109151,143173,7942,5342,234962,28109,3545,1871,13809,72597,33356,251952,9,0,250,60133,146325,82710,0,0,245,0,0,21468,10,13295,6963,91726,17346,40906,0,0,0,0,37215,5717,112796,45188,205895,164851,101,182918,220609,123173,181470,41685,20862,299412,3,0,1896,0,1083,11108,981,3,916,172188,39,21,42334,813,369476,123127,145770,1,5,0,6888,178945,165394
263.5,17057,0,0,0,24781,29638,0,2171,4203,0,71876,6680,29992,211978,0,13628,9,1084,113475,232,6646,0,0,69061,7538,179373,141167,200210,32059,276142,5835,0,531,0,1135,65065,22573,10261,0,94875,370,0,0,161,130317,14179,675,19596,20408,17260,5161,0,687,20012,346152,160568,129781,0,130635,171156,2,4765,11716,3743,28805,2,0,0,806,119602,26872,51474,187447,816,3042,0,11467,0,6563,134,106242,16213,13,503943,973,769,703,351,0,1133,6,3610,20050,2787,7925,4875,254819,7058,0,302079,271043,8242,866,0,8,4,4,39755,22970,16716,312,517,2,72578,1626,37251,176524,289914,51179,3136,10351,10,6746,30,17978,61854,432896,586,242898,5,11486,0,76379,6367,186536,32546,119212,136172,228453,294516,242,787,109196,7149,0,3588,22165,41148,117297,27595,103441,113590,133627,8174,5050,242156,35163,2879,1443,11778,72123,30863,248047,7,0,325,57800,172075,85810,0,0,185,0,0,21078,16,7575,7555,85858,16780,39823,0,0,0,0,53082,4780,118729,54955,219954,165679,128,193979,206558,99203,194028,42200,21456,323487,1,0,1815,0,761,10636,690,3,529,186385,34,13,35032,661,360185,113473,147928,0,6,0,7335,180442,161333
264.5,15199,0,0,0,25944,26633,0,2315,4961,0,64299,5830,32378,252471,0,15077,7,636,101145,126,8611,0,0,69661,9179,177908,156774,202707,25746,290854,6412,0,402,0,1121,55425,19662,9416,0,89371,237,0,0,290,125976,11950,474,20712,12630,14802,6313,0,469,21649,356597,140969,125767,0,110789,167686,1,5492,9120,3584,29957,1,0,0,844,106603,23948,48279,153330,725,2879,0,8442,0,7777,177,119331,14400,13,488965,1006,788,489,405,0,921,6,4596,29746,2446,7410,5114,252850,10676,0,308461,273416,8388,632,0,11,6,3,38340,18351,14498,484,501,0,62285,2260,27632,219450,285600,49152,2488,9506,14,8326,24,14521,62749,419361,565,245122,4,15052,0,76253,4541,178039,30060,111837,149854,254676,295547,244,784,112440,6240,0,2492,22797,37456,127177,29980,100209,118524,122095,8512,4801,247665,43503,2347,1105,10093,71777,28525,243152,5,0,423,55437,199345,88773,0,0,140,0,0,20821,28,4195,8230,79682,16353,38297,0,0,0,0,73360,3970,124034,66257,232005,165845,164,204896,192158,79033,206847,42636,22115,337684,0,0,1746,0,527,10220,485,2,299,201090,31,8,28732,539,349903,104410,150139,0,6,0,7834,181157,157358
265.5,13548,0,0,0,26977,23892,0,2481,5863,0,56574,5073,35027,286055,0,16815,5,365,89204,67,11094,0,0,69986,11204,175798,174475,205065,20624,304545,7071,0,306,0,1121,46670,17024,8678,0,82946,153,0,0,511,121053,10032,328,21831,7596,12643,7725,0,317,23294,364030,122858,121252,0,92974,164089,0,6320,7033,3439,31027,0,0,0,898,94602,21267,45431,122283,642,2708,0,6145,0,9200,235,132408,12851,13,472980,1055,817,337,474,0,751,5,5843,42822,2160,6976,5397,248702,15755,0,314129,272637,8592,456,0,16,9,2,36864,14453,12500,748,489,0,52522,3153,20150,269306,271396,47348,1958,8721,21,10157,19,11712,63542,402761,553,246165,3,19520,0,76151,3197,169320,27817,104837,163338,281527,294395,248,787,115349,5445,0,1700,23370,34285,138093,32494,96803,123975,109138,8965,4591,251291,53176,1921,841,8695,71531,26332,237382,4,0,551,53062,227463,91570,0,0,106,0,0,20689,49,2262,8998,73303,16056,36379,0,0,0,0,97799,3273,128471,79000,241477,165308,211,215491,177605,62308,219590,42981,22839,340623,0,0,1689,0,359,9856,341,2,166,216116,28,5,23359,441,338719,95933,152360,0,6,0,8386,181062,153445
266.5,12082,0,0,0,27850,21406,0,2669,6930,0,49008,4403,37937,307614,0,18881,3,204,77833,35,14193,0,0,70041,13691,173037,194284,207238,16492,316906,7821,0,235,0,1137,38869,14652,8036,0,75825,99,0,0,879,115613,8391,224,22939,4446,10756,9450,0,212,24932,368221,106284,116264,0,77214,160368,0,7261,5375,3305,32001,0,0,0,969,83647,18822,42920,95083,568,2528,0,4424,0,10863,313,145093,11529,13,456165,1121,856,230,562,0,614,5,7410,59833,1921,6614,5729,242590,22664,0,319009,268759,8854,326,0,21,13,1,35339,11223,10717,1151,483,0,43497,4405,14447,325697,248241,45747,1529,7998,30,12237,15,9445,64215,383301,548,245962,3,25024,0,76052,2221,160468,25794,98208,176356,308438,291023,256,794,117867,4751,0,1141,23876,31569,150032,35116,93237,129966,95382,9544,4418,252879,64168,1582,636,7535,71358,24277,230858,3,0,718,50689,255612,94171,0,0,81,0,0,20674,87,1190,9872,66826,15883,34130,0,0,0,0,125236,2678,131802,92928,247867,164037,274,225574,163087,48631,231842,43226,23630,332061,0,0,1642,0,240,9540,240,1,91,231236,25,3,18828,361,326732,88035,154548,0,7,0,8993,180147,149574
267.5,10782,0,0,0,28535,19165,0,2883,8187,0,41843,3811,41095,313293,0,21315,3,111,67176,18,18007,0,0,69838,16730,169630,216112,209176,13177,327628,8671,0,183,0,1167,32037,12538,7481,0,68253,66,0,0,1476,109728,6994,150,24020,2535,9116,11543,0,140,26545,369034,91258,110844,0,63470,156525,0,8322,4072,3182,32868,0,0,0,1059,73742,16600,40734,72087,501,2342,0,3150,0,12795,416,156978,10400,14,438698,1206,906,156,675,0,505,5,9365,81169,1721,6317,6114,234769,31747,0,323033,261943,9179,232,0,29,20,0,33774,8595,9139,1758,480,0,35364,6150,10187,387560,218111,44333,1185,7335,44,14552,12,7627,64751,361288,551,244473,2,31682,0,75935,1523,151573,23970,91947,188641,334752,285457,266,808,119942,4149,0,753,24306,29248,162950,37816,89526,136517,81460,10262,4280,252327,76389,1310,478,6573,71231,22353,223703,2,0,934,48335,282857,96551,0,0,62,0,0,20772,153,612,10863,60358,15827,31623,0,0,0,0,153423,2172,133803,107590,250785,162014,359,234945,148781,37593,243109,43367,24489,312927,0,0,1603,0,159,9266,169,1,49,246177,23,2,15049,297,314053,80699,156654,0,7,0,9655,178416,145724
268.5,9628,0,0,0,29009,17155,0,3125,9660,0,35250,3291,44480,301598,0,24159,2,60,57344,9,22626,0,0,69392,20424,165598,239734,210829,10528,336417,9631,0,143,0,1214,26149,10667,7003,0,60480,44,0,0,2415,103479,5811,100,25059,1411,7697,14069,0,92,28120,366431,77757,105040,0,51649,152556,0,9512,3057,3068,33617,0,0,0,1173,64861,14591,38858,53290,440,2151,0,2220,0,15031,554,167642,9438,14,420754,1314,970,105,820,0,416,5,11785,106956,1553,6080,6557,225517,43270,0,326140,252453,9571,163,0,40,31,0,32181,6494,7753,2662,483,0,28215,8565,7066,453038,183724,43088,910,6732,63,17071,9,6175,65133,337116,561,241680,2,39579,0,75779,1031,142718,22324,86047,199943,359742,277786,280,826,121525,3625,0,489,24654,27272,176756,40562,85691,143645,67952,11139,4173,249595,89656,1092,357,5773,71124,20552,216036,2,0,1213,46014,308198,98688,0,0,47,0,0,20979,269,308,11984,54000,15885,28936,0,0,0,0,179121,1747,134284,122324,249989,159235,472,243398,134846,28796,252837,43398,25417,285153,0,0,1571,0,103,9031,119,1,26,260630,22,1,11929,245,300795,73909,158629,0,8,0,10375,175886,141877
269.5,8606,0,0,0,29252,15362,0,3397,11376,0,29334,2837,48053,273938,0,27449,1,31,48410,4,28124,0,0,68724,24880,160975,264748,212142,8421,343005,10712,0,114,0,1278,21150,9025,6596,0,52748,30,0,0,3847,96952,4812,65,26039,768,6477,17094,0,59,29641,360475,65736,98913,0,41616,148457,0,10840,2276,2961,34237,0,0,0,1313,56955,12782,37280,38415,386,1956,0,1548,0,17603,735,176677,8617,15,402501,1448,1049,70,1006,0,345,4,14751,136964,1413,5898,7065,215121,57336,0,328274,240633,10035,113,0,54,47,0,30570,4843,6546,3989,489,0,22084,11874,4824,519443,148091,41995,694,6188,92,19746,8,5019,65346,311257,578,237592,1,48745,0,75564,689,133979,20840,80501,210033,382641,268159,297,851,122576,3172,0,313,24915,25598,191305,43311,81753,151363,55345,12194,4096,244702,103693,917,265,5109,71010,18868,207976,1,0,1570,43741,330629,100563,0,0,36,0,0,21292,470,152,13251,47845,16053,26148,0,0,0,0,198577,1392,133107,136273,245407,155708,622,250731,121422,21867,260433,43320,26414,251352,0,0,1546,0,66,8833,85,0,13,274250,20,0,9381,203,287078,67643,160422,0,9,0,11152,172592,138018
270.5,7700,0,0,0,29252,13768,0,3702,13363,0,24143,2442,51765,234371,0,31217,1,16,40410,2,34538,0,0,67860,30213,155809,290546,213061,6748,347159,11925,0,91,0,1360,16964,7594,6252,0,45271,21,0,0,5957,90238,3974,42,26945,409,5432,20686,0,38,31096,351328,55126,92531,0,33210,144223,0,12312,1680,2861,34721,0,0,0,1486,49959,11160,35986,27006,336,1760,0,1069,0,20547,975,183715,7919,16,384099,1614,1146,47,1245,0,288,4,18349,170547,1296,5766,7644,203865,73811,0,329391,226888,10576,78,0,74,71,0,28953,3566,5503,5905,501,0,16953,16357,3242,583322,114026,41040,525,5699,133,22509,6,4101,65375,284239,604,232246,1,59142,0,75271,454,125426,19502,75296,218716,402674,256779,319,883,123061,2780,0,198,25085,24190,206390,46016,77736,159678,43999,13454,4049,237736,118135,776,196,4557,70865,17294,199631,0,0,2025,41530,349202,102162,0,0,28,0,0,21709,815,74,14679,41977,16327,23336,0,0,0,0,208332,1099,130201,148441,237153,151459,822,256752,108629,16470,265301,43133,27483,214409,0,0,1527,0,42,8668,60,0,7,286672,19,0,7319,169,273022,61876,161981,0,11,0,11986,168579,134134
271.5,6898,0,0,0,29003,12356,0,4044,15645,0,19675,2099,55547,188597,0,35481,0,8,33352,0,41859,0,0,66828,36535,150157,316296,213531,5422,348698,13280,0,75,0,1464,13501,6357,5967,0,38231,15,0,0,8959,83425,3273,27,27762,214,4542,24912,0,24,32474,339241,45845,85968,0,26255,139848,0,13931,1231,2766,35063,0,0,0,1697,43799,9710,34963,18516,292,1566,0,731,0,23894,1289,188450,7326,17,365697,1817,1264,31,1552,0,241,4,22661,206630,1198,5684,8303,192021,92253,1,329454,211660,11203,54,0,100,106,0,27338,2595,4607,8623,517,0,12761,22349,2147,640666,83726,40208,394,5262,190,25278,5,3373,65211,256620,638,225703,1,70643,0,74882,296,117120,18294,70421,225836,419104,243892,345,922,122957,2442,0,123,25161,23017,221735,48623,73667,168589,34133,14946,4031,228843,132539,662,145,4098,70664,15823,191104,0,0,2598,39391,363096,103477,0,0,22,0,0,22229,1397,35,16285,36461,16703,20570,0,0,0,0,206178,859,125576,157792,225523,146525,1088,261285,96559,12311,266894,42844,28622,177081,0,0,1513,0,26,8535,43,0,3,297519,19,0,5667,142,258748,56584,163253,0,12,0,12877,163908,130214
272.5,6187,0,0,0,28506,11111,0,4424,18247,0,15897,1804,59315,142546,0,40242,0,4,27214,0,50014,0,0,65656,43950,144088,340935,213499,4374,347499,14788,0,62,0,1592,10670,5296,5734,0,31765,11,0,0,13073,76604,2688,17,28476,110,3787,29835,0,15,33765,324544,37798,79303,0,20569,135327,0,15702,894,2676,35259,0,0,0,1954,38399,8420,34201,12382,253,1377,0,495,0,27676,1696,190663,6823,18,347431,2065,1406,21,1946,0,204,4,27764,243761,1117,5648,9050,179840,111879,1,328439,195403,11921,37,0,136,159,0,25736,1867,3844,12402,539,0,9418,30233,1401,687260,58537,39486,293,4874,272,27958,4,2796,64842,228967,682,218049,0,83023,0,74381,191,109113,17203,65864,231279,431272,229778,377,968,122251,2150,0,76,25144,22053,236994,51075,69571,178086,25834,16704,4041,218227,146411,570,106,3717,70386,14451,182486,0,0,3313,37335,371678,104501,0,0,17,0,0,22852,2358,17,18086,31352,17178,17910,0,0,0,0,191908,666,119324,163374,210978,140959,1441,264178,85285,9137,264761,42457,29831,141682,0,0,1503,0,16,8431,31,0,2,306420,18,0,4357,119,244373,51740,164186,0,14,0,13825,158645,126248
273.5,5557,0,0,0,27771,10014,0,4847,21188,0,12750,1549,62965,101075,0,45476,0,2,21951,0,58851,0,0,64374,52545,137674,363206,212913,3545,343505,16459,0,52,0,1748,8380,4391,5551,0,25966,8,0,0,18492,69859,2203,11,29076,55,3150,35504,0,10,34964,307627,30885,72617,0,15974,130656,0,17624,645,2590,35305,0,0,0,2265,33680,7277,33693,8077,217,1195,0,332,0,31921,2221,190237,6400,20,329425,2368,1578,14,2452,0,173,4,33719,280210,1050,5658,9894,167549,131583,1,326336,178564,12742,25,0,183,238,0,24155,1329,3198,17546,566,0,6815,40424,902,719146,38910,38859,216,4531,386,30444,4,2338,64264,201824,738,209394,0,95953,0,73752,121,101446,16218,61611,234977,438639,214737,415,1024,120941,1898,0,46,25034,21277,251752,53313,65475,188150,19074,18763,4080,206137,159234,496,78,3401,70010,13172,173860,0,0,4198,35370,374552,105235,0,0,13,0,0,23578,3906,8,20099,26685,17745,15405,0,0,0,0,167534,511,111623,164471,194108,134824,1907,265312,74854,6736,258605,41983,31109,109885,0,0,1497,0,10,8354,23,0,0,313029,18,0,3325,101,230007,47315,164733,0,17,0,14826,152869,122231
274.5,5000,0,0,0,26813,9052,0,5316,24482,0,10164,1331,66383,67163,0,51125,0,0,17502,0,68134,0,0,63010,62373,130995,381715,211725,2889,336735,18301,0,45,0,1937,6545,3625,5414,0,20883,6,0,0,25336,63269,1802,6,29551,28,2613,41954,0,6,36065,288924,25001,65990,0,12303,125831,0,19695,461,2508,35203,0,0,1,2642,29567,6267,33432,5141,186,1023,0,221,0,36651,2892,187165,6046,22,311786,2737,1785,9,3097,0,148,4,40564,314124,995,5715,10846,155342,150017,2,323145,161560,13673,16,0,246,352,0,22604,937,2654,24385,600,0,4834,53340,573,733147,24557,38316,158,4230,545,32634,3,1974,63472,175688,807,199863,0,109010,0,72984,76,94152,15328,57648,236906,440823,199080,460,1089,119036,1682,0,28,24834,20671,265532,55280,61404,198746,13736,21163,4149,192858,170505,435,57,3140,69520,11981,165297,0,0,5280,33504,371589,105682,0,0,11,0,0,24407,6331,4,22343,22481,18398,13092,0,0,0,0,136824,389,102729,160730,175590,128198,2519,264608,65291,4936,248339,41432,32456,82669,0,0,1495,0,6,8303,17,0,0,317040,18,0,2521,86,215758,43283,164845,0,21,0,15881,146662,118160
275.5,4506,0,0,0,25655,8210,0,5834,28136,0,8063,1144,69443,41785,0,57093,0,0,13794,0,77542,0,0,61594,73447,124130,395033,209893,2370,327279,20323,0,39,0,2164,5087,2981,5320,0,16524,5,0,0,33596,56904,1470,4,29896,14,2163,49194,0,4,37066,268895,20041,59500,0,9400,120853,0,21910,328,2428,34953,0,0,2,3096,25989,5379,33418,3192,158,863,0,146,0,41884,3742,181557,5752,24,294607,3187,2035,6,3920,0,127,5,48300,343706,952,5819,11917,143384,165728,2,318882,144766,14727,11,0,329,517,0,21088,654,2199,33252,642,0,3363,69349,360,727350,14696,37844,114,3967,762,34428,3,1685,62467,150990,891,189601,0,121693,0,72065,47,87256,14524,53959,237085,437630,183108,514,1165,116556,1496,0,17,24548,20221,277813,56917,57385,209826,9649,23945,4249,178698,179777,386,41,2925,68899,10874,156857,0,0,6586,31740,362935,105849,0,0,9,0,0,25340,10011,2,24834,18746,19125,10994,0,0,0,0,104289,294,92952,152249,156137,121164,3319,262027,56603,3598,234118,40816,33869,60375,0,0,1496,0,3,8277,12,0,0,318211,18,0,1899,74,201722,39615,164483,0,26,0,16986,140108,114034
276.5,4069,0,0,0,24326,7474,0,6404,32146,0,6374,985,72014,24319,0,63240,0,0,10746,0,86679,0,0,60150,85718,117159,401838,207380,1959,315305,22532,0,35,0,2435,3938,2443,5269,0,12866,4,0,0,43089,50825,1198,2,30105,7,1788,57203,0,2,37968,248000,15902,53217,0,7128,115726,0,24260,232,2351,34559,0,0,2,3642,22880,4601,33650,1934,134,717,0,95,0,47627,4805,173630,5513,28,277969,3733,2336,4,4963,0,110,5,56888,367390,918,5973,13119,131809,177345,3,313575,128503,15913,7,0,438,751,0,19616,453,1819,44441,693,0,2293,88714,224,701468,8330,37432,82,3740,1058,35742,2,1456,61251,128076,993,178759,0,133455,0,70989,29,80772,13796,50531,235572,429071,167110,579,1254,113534,1335,0,10,24182,19916,288051,58175,53440,221325,6611,27153,4382,163973,186685,346,30,2750,68138,9845,148591,0,0,8144,30083,349004,105748,0,0,7,0,0,26377,15399,0,27589,15471,19915,9125,0,0,0,0,74028,220,82643,139597,136452,113813,4356,257577,48777,2609,216353,40148,35345,42838,0,0,1500,0,2,8274,9,0,0,316376,18,0,1422,64,187987,36286,163609,0,32,0,18140,133296,109855
