particle_size,12_500_1_00,12_500_1_01,12_500_1_02,12_500_2_00,12_500_2_01,12_500_2_02,30_600_2_00,30_600_2_01,30_600_2_02,30_600_1_00,30_600_1_01,30_600_1_02,12_500_12_00,12_500_12_01,12_500_12_02,3_250_2_00,3_250_2_01,3_250_2_02,3_250_1_00,3_250_1_01,3_250_1_02,14_500_2_00,14_500_2_01,14_500_2_02,14_500_1_00,14_500_1_01,14_500_1_02,23_800_2_00,23_800_2_01,23_800_2_02,23_800_1_00,23_800_1_01,23_800_1_02,32_500_2_00,32_500_2_01,32_500_2_02,32_500_1_00,32_500_1_01,32_500_1_02,5_500_1_00,5_500_1_01,5_500_1_02,5_500_2_00,5_500_2_01,5_500_2_02,10_500_1_00,10_500_1_01,10_500_1_02,10_500_2_00,10_500_2_01,10_500_2_02,15_500_1_00,15_500_1_01,15_500_1_02,15_500_2_00,15_500_2_01,15_500_2_02,24_800_1_00,24_800_1_01,24_800_1_02,24_800_2_00,24_800_2_01,24_800_2_02,29_500_1_00,29_500_1_01,29_500_1_02,29_500_2_00,29_500_2_01,29_500_2_02,31_500_1_00,31_500_1_01,31_500_1_02,31_500_2_00,31_500_2_01,31_500_2_02,6_500_1_00,6_500_1_01,6_500_1_02,6_500_2_00,6_500_2_01,6_500_2_02,17_500_1_00,17_500_1_01,17_500_1_02,17_500_2_00,17_500_2_01,17_500_2_02,19_500_1_00,19_500_1_01,19_500_1_02,19_500_2_00,19_500_2_01,19_500_2_02,28_500_1_00,28_500_1_01,28_500_1_02,28_500_2_00,28_500_2_01,28_500_2_02,34_500_1_00,34_500_1_01,34_500_1_02,34_500_2_00,34_500_2_01,34_500_2_02
673.5,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,22,0,276,0,0,37428,0,0,0,0,0,0,0,99,0,0,0,0,214,5851,1754,0,0,0,0,2193,0,0,0,0,0,0,0,0,763,0,0,0,0,9800,2,0,0,0,0,0,0,0,0,0,0,0,10217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19004,0,0,0,0,0,0,0,0,14298
674.5,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,25,0,331,0,0,36400,0,0,0,0,0,0,0,78,0,0,0,0,180,5758,1878,0,0,0,0,2408,0,0,0,0,0,0,0,0,713,0,0,0,0,9265,2,0,0,0,0,0,0,0,0,0,0,0,8925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17802,0,0,0,0,0,0,0,0,13977
675.5,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,28,0,395,0,0,35131,0,0,0,0,0,0,0,61,0,0,0,0,151,5660,2007,0,0,0,0,2635,0,0,0,0,0,0,0,0,665,0,0,0,0,8738,1,0,0,0,0,0,0,0,0,0,0,0,7770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16628,0,0,0,0,0,0,0,0,13627
676.5,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,31,0,469,0,0,33645,0,0,0,0,0,0,0,48,0,0,0,0,126,5555,2142,0,0,0,0,2874,0,0,0,0,0,0,0,0,620,0,0,0,0,8219,1,0,0,0,0,0,0,0,0,0,0,0,6742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15486,0,0,0,0,0,0,0,0,13253
677.5,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,36,0,557,0,0,31972,0,0,0,0,0,0,0,37,0,0,0,0,104,5445,2283,0,0,0,0,3124,0,0,0,0,0,0,0,0,578,0,0,0,0,7712,1,0,0,0,0,0,0,0,0,0,0,0,5831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14382,0,0,0,0,0,0,0,0,12856
678.5,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,40,0,658,0,0,30143,0,0,0,0,0,0,0,29,0,0,0,0,86,5331,2430,0,0,0,0,3385,0,0,0,0,0,0,0,0,537,0,0,0,0,7218,0,0,0,0,0,0,0,0,0,0,0,0,5027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13317,0,0,0,0,0,0,0,0,12439
679.5,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,46,0,776,0,0,28192,0,0,0,0,0,0,0,22,0,0,0,0,71,5212,2583,0,0,0,0,3655,0,0,0,0,0,0,0,0,499,0,0,0,0,6738,0,0,0,0,0,0,0,0,0,0,0,0,4321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12296,0,0,0,0,0,0,0,0,12006
680.5,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,52,0,911,0,0,26156,0,0,0,0,0,0,0,17,0,0,0,0,59,5089,2741,0,0,0,0,3933,0,0,0,0,0,0,0,0,463,0,0,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11321,0,0,0,0,0,0,0,0,11557
681.5,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,58,0,1068,0,0,24071,0,0,0,0,0,0,0,13,0,0,0,0,48,4963,2904,0,0,0,0,4217,0,0,0,0,0,0,0,0,430,0,0,0,0,5828,0,0,0,0,0,0,0,0,0,0,0,0,3165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10393,0,0,0,0,0,0,0,0,11098
682.5,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,66,0,1247,0,0,21970,0,0,0,0,0,0,0,10,0,0,0,0,39,4833,3073,0,0,0,0,4506,0,0,0,0,0,0,0,0,398,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,2698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9514,0,0,0,0,0,0,0,0,10629
683.5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,75,0,1452,0,0,19887,0,0,0,0,0,0,0,7,0,0,0,0,32,4701,3247,0,0,0,0,4798,0,0,0,0,0,0,0,0,368,0,0,0,0,4991,0,0,0,0,0,0,0,0,0,0,0,0,2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8684,0,0,0,0,0,0,0,0,10155
684.5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,84,0,1685,0,0,17852,0,0,0,0,0,0,0,6,0,0,0,0,25,4566,3426,0,0,0,0,5091,0,0,0,0,0,0,0,0,340,0,0,0,0,4601,0,0,0,0,0,0,0,0,0,0,0,0,1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7904,0,0,0,0,0,0,0,0,9677
685.5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,95,0,1950,0,0,15890,0,0,0,0,0,0,0,4,0,0,0,0,20,4429,3609,0,0,0,0,5382,0,0,0,0,0,0,0,0,314,0,0,0,0,4231,0,0,0,0,0,0,0,0,0,0,0,0,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7173,0,0,0,0,0,0,0,0,9198
686.5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,107,0,2250,0,0,14024,0,0,0,0,0,0,0,3,0,0,0,0,16,4291,3797,0,0,0,0,5669,0,0,0,0,0,0,0,0,290,0,0,0,0,3881,0,0,0,0,0,0,0,0,0,0,0,0,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6492,0,0,0,0,0,0,0,0,8721
687.5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,121,0,2588,0,0,12272,0,0,0,0,0,0,0,2,0,0,0,0,13,4152,3989,0,0,0,0,5950,0,0,0,0,0,0,0,0,267,0,0,0,0,3551,0,0,0,0,0,0,0,0,0,0,0,0,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5858,0,0,0,0,0,0,0,0,8247
688.5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,136,0,2968,0,0,10647,0,0,0,0,0,0,0,2,0,0,0,0,10,4013,4184,0,0,0,0,6223,0,0,0,0,0,0,0,0,246,0,0,0,0,3242,0,0,0,0,0,0,0,0,0,0,0,0,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5271,0,0,0,0,0,0,0,0,7780
689.5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,153,0,3392,0,0,9157,0,0,0,0,0,0,0,1,0,0,0,0,8,3873,4383,0,0,0,0,6484,0,0,0,0,0,0,0,0,226,0,0,0,0,2952,0,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4730,0,0,0,0,0,0,0,0,7321
690.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,172,0,3866,0,0,7806,0,0,0,0,0,0,0,0,0,0,0,0,6,3733,4585,0,0,0,0,6731,0,0,0,0,0,0,0,0,208,0,0,0,0,2681,0,0,0,0,0,0,0,0,0,0,0,0,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4232,0,0,0,0,0,0,0,0,6871
691.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,193,0,4393,0,0,6597,0,0,0,0,0,0,0,0,0,0,0,0,5,3593,4789,0,0,0,0,6962,0,0,0,0,0,0,0,0,191,0,0,0,0,2429,0,0,0,0,0,0,0,0,0,0,0,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3776,0,0,0,0,0,0,0,0,6433
692.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,216,0,4975,0,0,5526,0,0,0,0,0,0,0,0,0,0,0,0,4,3455,4996,0,0,0,0,7174,0,0,0,0,0,0,0,0,175,0,0,0,0,2196,0,0,0,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3359,0,0,0,0,0,0,0,0,6008
693.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,5618,0,0,4588,0,0,0,0,0,0,0,0,0,0,0,0,3,3317,5203,0,0,0,0,7365,0,0,0,0,0,0,0,0,160,0,0,0,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2980,0,0,0,0,0,0,0,0,5596
694.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,6325,0,0,3775,0,0,0,0,0,0,0,0,0,0,0,0,2,3181,5412,0,0,0,0,7533,0,0,0,0,0,0,0,0,147,0,0,0,0,1781,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2637,0,0,0,0,0,0,0,0,5200
695.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,7098,0,0,3078,0,0,0,0,0,0,0,0,0,0,0,0,2,3047,5621,0,0,0,0,7676,0,0,0,0,0,0,0,0,134,0,0,0,0,1598,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2326,0,0,0,0,0,0,0,0,4820
696.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,7941,0,0,2488,0,0,0,0,0,0,0,0,0,0,0,0,1,2915,5830,0,0,0,0,7792,0,0,0,0,0,0,0,0,122,0,0,0,0,1431,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2047,0,0,0,0,0,0,0,0,4457
697.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,8857,0,0,1992,0,0,0,0,0,0,0,0,0,0,0,0,1,2785,6039,0,0,0,0,7880,0,0,0,0,0,0,0,0,112,0,0,0,0,1278,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1796,0,0,0,0,0,0,0,0,4110
698.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,9847,0,0,1581,0,0,0,0,0,0,0,0,0,0,0,0,0,2657,6245,0,0,0,0,7939,0,0,0,0,0,0,0,0,102,0,0,0,0,1138,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571,0,0,0,0,0,0,0,0,3781
699.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,10915,0,0,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,2532,6450,0,0,0,0,7968,0,0,0,0,0,0,0,0,93,0,0,0,0,1012,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371,0,0,0,0,0,0,0,0,3470
700.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,0,12061,0,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,2410,6653,0,0,0,0,7967,0,0,0,0,0,0,0,0,84,0,0,0,0,897,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,0,0,0,0,0,0,0,0,3177
701.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,0,13286,0,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0,2291,6852,0,0,0,0,7935,0,0,0,0,0,0,0,0,77,0,0,0,0,793,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,0,0,0,0,0,0,0,0,2901
702.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,0,14590,0,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,2175,7047,0,0,0,0,7874,0,0,0,0,0,0,0,0,69,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,0,0,0,0,0,0,0,0,2642
703.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,0,15972,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,2063,7237,0,0,0,0,7782,0,0,0,0,0,0,0,0,63,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,0,0,0,0,0,0,0,0,2401
704.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,17430,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,1953,7423,0,0,0,0,7662,0,0,0,0,0,0,0,0,57,0,0,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,2176
705.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,0,18962,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,1848,7603,0,0,0,0,7515,0,0,0,0,0,0,0,0,52,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,0,0,1968
706.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,0,20564,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,1746,7776,0,0,0,0,7343,0,0,0,0,0,0,0,0,47,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,1775
707.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,0,22232,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,1647,7942,0,0,0,0,7146,0,0,0,0,0,0,0,0,42,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,1597
708.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099,0,23960,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1552,8101,0,0,0,0,6929,0,0,0,0,0,0,0,0,38,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,1434
709.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,25741,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1461,8251,0,0,0,0,6691,0,0,0,0,0,0,0,0,34,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,1284
710.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306,0,27568,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,8393,0,0,0,0,6437,0,0,0,0,0,0,0,0,31,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,1147
711.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,0,29432,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,8525,0,0,0,0,6168,0,0,0,0,0,0,0,0,28,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,1022
712.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540,0,31322,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,8648,0,0,0,0,5888,0,0,0,0,0,0,0,0,25,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,908
713.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1667,0,33229,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,8761,0,0,0,0,5598,0,0,0,0,0,0,0,0,22,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,805
714.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802,0,35141,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,8863,0,0,0,0,5302,0,0,0,0,0,0,0,0,20,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,713
715.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1942,0,37045,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,991,8954,0,0,0,0,5003,0,0,0,0,0,0,0,0,18,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,629
716.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2090,0,38929,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,925,9033,0,0,0,0,4701,0,0,0,0,0,0,0,0,16,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,554
717.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2244,0,40779,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,862,9102,0,0,0,0,4401,0,0,0,0,0,0,0,0,14,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,486
718.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2404,0,42582,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,803,9158,0,0,0,0,4104,0,0,0,0,0,0,0,0,13,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,426
719.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570,0,44323,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,747,9202,0,0,0,0,3812,0,0,0,0,0,0,0,0,12,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,372
720.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2742,0,45989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,9234,0,0,0,0,3527,0,0,0,0,0,0,0,0,10,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,325
721.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2918,0,47565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,9254,0,0,0,0,3250,0,0,0,0,0,0,0,0,9,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,283
722.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100,0,49039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,9262,0,0,0,0,2984,0,0,0,0,0,0,0,0,8,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,245
723.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3285,0,50396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,9257,0,0,0,0,2728,0,0,0,0,0,0,0,0,7,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,212
724.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3473,0,51626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,9240,0,0,0,0,2485,0,0,0,0,0,0,0,0,6,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,183
725.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3665,0,52717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,9211,0,0,0,0,2255,0,0,0,0,0,0,0,0,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,158
726.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3857,0,53659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,9170,0,0,0,0,2038,0,0,0,0,0,0,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,136
727.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,0,54443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,9117,0,0,0,0,1835,0,0,0,0,0,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,117
728.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4245,0,55061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,9052,0,0,0,0,1645,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,100
729.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4438,0,55507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,8976,0,0,0,0,1470,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,85
730.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4630,0,55776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,8889,0,0,0,0,1308,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,73
731.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4818,0,55867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,8792,0,0,0,0,1159,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,62
