particle_size,12_500_1_00,12_500_1_01,12_500_1_02,12_500_2_00,12_500_2_01,12_500_2_02,30_600_2_00,30_600_2_01,30_600_2_02,30_600_1_00,30_600_1_01,30_600_1_02,12_500_12_00,12_500_12_01,12_500_12_02,3_250_2_00,3_250_2_01,3_250_2_02,3_250_1_00,3_250_1_01,3_250_1_02,14_500_2_00,14_500_2_01,14_500_2_02,14_500_1_00,14_500_1_01,14_500_1_02,23_800_2_00,23_800_2_01,23_800_2_02,23_800_1_00,23_800_1_01,23_800_1_02,32_500_2_00,32_500_2_01,32_500_2_02,32_500_1_00,32_500_1_01,32_500_1_02
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3274,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2665,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2228,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1928,4439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734,13219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621,23421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574,26179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581,19526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636,10259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735,4002,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
38.5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876,1219,2,0,0,0,0,0,25,0,0,0,0,0,0,0,0
39.5,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2057,304,3,0,0,0,0,0,203,0,14,0,0,0,0,0,0
40.5,3,0,0,112,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280,65,3,0,0,0,0,0,1146,0,131,0,0,0,0,0,0
41.5,10,0,0,194,0,0,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2545,13,3,0,0,0,0,0,4650,0,782,0,0,0,0,0,0
42.5,33,0,0,305,0,0,9432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2853,2,3,0,0,0,0,0,13893,0,3203,0,0,0,0,0,0
43.5,104,0,0,442,0,1,47942,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3210,0,3,0,0,0,0,0,31447,0,9562,0,0,0,0,0,0
44.5,292,0,0,597,0,3,122229,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3622,0,2,0,0,0,0,0,55640,0,21914,0,0,0,0,0,0
45.5,745,0,0,761,0,9,169725,0,0,0,0,0,0,0,0,19,0,2,0,0,0,0,4099,0,2,0,2,0,0,0,79550,0,40441,0,0,2,0,0,0
46.5,1737,1,0,924,0,25,139833,0,0,0,0,0,0,0,0,58,0,6,0,0,0,0,4656,0,2,0,5,0,0,0,95107,0,62686,0,0,3,0,0,0
47.5,3706,5,2,1081,0,63,74629,0,0,0,0,0,0,0,0,165,0,15,0,0,0,0,5314,0,2,0,15,0,0,0,98407,0,84658,0,0,6,0,0,1
48.5,7278,23,7,1231,0,150,28200,0,0,0,0,0,0,0,0,439,0,37,0,0,0,0,6104,0,2,0,42,2,0,0,91128,0,102762,0,0,10,0,0,3
49.5,13236,85,27,1378,0,344,8243,0,0,0,0,0,1,0,0,1093,0,86,0,3,0,0,7066,0,2,0,108,5,0,0,77967,0,115055,0,0,17,0,0,8
50.5,22437,293,91,1528,0,758,2032,0,0,0,0,0,6,0,0,2552,0,192,0,10,0,0,8257,0,2,0,263,13,1,0,63463,0,121348,0,0,29,0,0,20
51.5,35702,919,289,1691,0,1609,459,0,0,0,0,0,21,0,0,5599,0,412,0,30,0,0,9750,0,2,0,606,34,3,0,50443,0,122599,0,0,50,0,0,48
52.5,53718,2627,848,1881,0,3287,103,0,0,0,0,0,73,0,0,11557,0,854,0,84,0,0,11648,0,2,0,1317,83,6,0,40030,0,120207,0,0,84,0,0,109
53.5,76994,6848,2305,2117,3,6467,24,0,0,0,0,0,224,4,0,22485,0,1702,0,220,0,0,14088,0,2,0,2704,191,13,2,32294,0,115532,0,0,139,0,0,242
54.5,105893,16307,5802,2422,14,12258,6,0,0,0,0,0,626,19,0,41298,0,3265,0,530,0,0,17255,0,3,0,5251,415,27,5,26850,0,109664,0,1,229,0,0,515
55.5,140725,35584,13540,2829,60,22382,2,0,0,0,0,0,1605,81,0,71736,1,6031,0,1188,0,0,21399,0,3,0,9657,853,58,16,23225,2,103383,0,2,374,0,0,1054
56.5,181885,71415,29333,3386,220,39379,0,0,0,0,0,0,3802,311,2,118079,3,10735,0,2491,0,0,26859,0,4,0,16847,1667,120,47,21013,8,97203,0,4,605,1,0,2070
57.5,229996,132420,59063,4162,730,66789,0,0,0,1,0,0,8376,1073,11,184576,7,18428,2,4904,0,0,34086,0,5,0,27951,3103,244,131,19924,29,91444,0,9,970,2,0,3903
58.5,286040,228014,110740,5262,2196,109277,0,3,0,4,0,0,17265,3315,47,274687,15,30545,4,9107,1,0,43684,0,7,0,44221,5521,490,338,19777,90,86290,0,17,1541,4,0,7056
59.5,351468,366651,193776,6848,6022,172649,0,8,0,12,0,0,33461,9165,182,390295,31,48951,7,16021,4,0,56451,0,10,1,66924,9426,969,819,20482,247,81847,0,33,2428,6,0,12235
60.5,428294,553870,317352,9172,15130,263705,0,26,0,35,0,0,61241,22755,630,531149,65,75959,14,26827,13,0,73422,0,15,5,97211,15501,1880,1850,22022,602,78177,0,64,3788,11,0,20353
61.5,519180,790834,488117,12627,35017,389920,0,76,0,96,0,0,106253,50966,1960,694727,131,114308,27,42955,39,0,95925,0,23,17,136006,24637,3577,3892,24435,1327,75322,0,120,5846,20,0,32498
62.5,627517,1073913,707969,17836,75040,558922,0,210,0,249,2,0,175348,103630,5504,876606,261,167098,53,66058,112,1,125629,0,35,60,183935,37976,6658,7631,27806,2674,73322,0,224,8921,36,0,49849
63.5,757513,1395436,972817,25786,149628,777798,0,548,2,619,6,0,276127,192719,14033,1071227,510,237686,105,97990,301,5,164577,0,55,189,241320,56953,12099,13980,32251,4989,72226,3,412,13441,64,2,73544
64.5,914275,1745318,1272978,38033,278948,1052278,1,1348,7,1459,18,0,416193,330553,32707,1272859,987,329547,207,140780,764,16,215198,0,88,546,308217,83340,21416,24012,37917,8725,72108,9,745,19975,113,5,104504
65.5,1103867,2113019,1595179,57030,488482,1385856,2,3126,24,3259,47,1,602258,527607,70159,1476504,1888,446117,406,196620,1839,50,280287,0,141,1444,384503,119301,36835,38850,44970,14481,73076,26,1321,29244,201,16,143261
66.5,1333330,2489266,1925491,86598,807149,1778985,6,6835,72,6887,114,5,839293,790851,139464,1678547,3575,590642,793,267865,4201,148,362917,0,229,3521,469979,167440,61438,59522,53604,23063,75283,69,2294,42125,358,47,189819
67.5,1610608,2867199,2252216,132608,1263986,2228485,15,14098,203,13776,259,17,1129940,1123290,258622,1877073,6701,766030,1536,357035,9116,415,466298,0,373,7927,564465,230845,99178,86852,64048,35593,78952,169,3895,59640,635,135,243581
68.5,1944337,3242846,2567916,203909,1883823,2727328,38,27453,535,26086,562,54,1474353,1524778,450220,2071857,12424,974745,2949,466807,18805,1105,593552,0,613,16541,667875,313109,154706,121406,76588,53653,84395,388,6456,82903,1124,369,303375
69.5,2343435,3615004,2870209,313506,2682797,3264930,100,50532,1319,46823,1165,160,1870469,1993606,740050,2264115,22750,1218727,5593,599992,36906,2795,747425,0,1008,32087,780268,418310,232918,163519,91605,79469,92047,833,10431,113053,1980,956,367568
70.5,2816431,3984768,3161473,479906,3664604,3828006,263,88075,3050,79818,2319,440,2314616,2528149,1154610,2456139,41065,1499359,10449,759464,68975,6713,929953,0,1658,58078,901860,550927,338234,213372,109622,116111,102514,1678,16406,151139,3464,2337,434248
71.5,3370492,4354875,3447843,728426,4818287,4401917,676,145670,6629,129542,4459,1128,2802247,3127972,1717656,2650895,72907,1817469,19185,948057,122869,15301,1142114,1,2725,98473,1033004,715665,473691,271109,131369,167679,116638,3173,25094,197996,6007,5380,501441
72.5,4010162,4729062,3737945,1092038,6117958,4972325,1682,229206,13585,200766,8305,2708,3328589,3794088,2446141,2851658,127006,2173372,34544,1168388,208822,33088,1383516,4,4466,157082,1174160,917166,640089,336941,157873,239413,135580,5658,37298,254102,10296,11621,567321
73.5,4735883,5111512,4041695,1611113,7524485,5526843,4016,344097,26334,298128,15021,6100,3889048,4528331,3346111,3061721,216550,2566927,60867,1422646,338978,67858,1652182,13,7288,236863,1325826,1159581,835427,411242,190560,337641,160948,9542,53855,319464,17402,23518,630372
74.5,5542479,5506445,4369288,2331269,8988820,6056399,9139,494450,48449,425715,26427,12923,4479284,5331962,4409342,3284181,360525,2997610,104764,1712321,526235,131947,1944476,39,11827,339364,1488480,1446025,1054885,494606,231393,469461,194947,15283,75536,393524,28927,44577,689500
75.5,6417872,5917847,4730418,3298594,10456391,6556053,19738,682396,84888,586745,45273,25793,5094994,6203698,5611571,3521806,584786,3464592,175879,2037919,782409,243243,2255198,110,19059,464516,1662494,1777938,1291409,587889,283046,642088,240594,23349,102944,475135,47177,79177,744066
76.5,7342381,6349323,5133619,4551907,11871955,7025163,40351,907773,142114,783426,75549,48598,5731493,7137430,6913053,3776956,922368,3966790,287646,2398700,1115996,425219,2577863,299,30460,610897,1848066,2154443,1536798,692224,349117,861878,301969,34180,136407,562600,75312,131997,793869
77.5,8288918,6804022,5585649,6112632,13184240,7466947,78001,1168232,228069,1016968,122810,86664,6383220,8119943,8261761,4051568,1412408,4502898,457865,2792471,1530022,705266,2905138,778,48216,776385,2045147,2571809,1783024,809045,434387,1133175,384525,48170,175900,653777,117428,207037,839090
78.5,9224321,7284611,6090826,7973975,14349870,7887570,142609,1459747,351932,1287709,194415,146727,7043324,9129107,9598910,4347175,2097159,5071378,708859,3215505,2020566,1110843,3229378,1935,75498,958990,2253391,3023163,2023451,940100,545105,1457235,495415,65664,221009,746244,178491,306504,880205
79.5,10111815,7793233,6650278,10092224,15336160,8294972,246919,1777348,523675,1595262,299600,236744,7703433,10133078,10865799,4664961,3016834,5670394,1066934,3662633,2576462,1663715,3543205,4598,116780,1157646,2472111,3498578,2253700,1087473,689275,1831569,643807,86992,270958,837494,264041,429904,917900
80.5,10914349,8331426,7261135,12383400,16122582,8697618,405730,2115911,753395,1938623,449237,365636,8353710,11091072,12010553,5005833,4202635,6297690,1560896,4127529,3180341,2373433,3840046,10432,178194,1372783,2700276,3985619,2472011,1253610,876864,2249933,841083,112513,324683,925144,379604,573735,952988
81.5,11598305,8899940,7915759,14727751,16700878,9103332,634426,2470825,1050479,2316181,655180,543126,8983198,11956120,12993362,5370514,5668940,6950421,2219471,4603202,3810847,3231986,4114577,22586,267851,1606623,2936529,4470333,2679156,1441349,1119823,2703004,1100826,142680,380956,1007119,529816,731926,986347
82.5,12136934,9498453,8601156,16982632,17074002,9518273,947039,2838431,1422670,2725609,929154,779833,9580431,12679796,13789255,5759615,7406238,7624916,3067689,5082635,4445488,4211611,4363014,46654,396051,1863208,3179237,4938570,2877998,1653934,1431765,3179580,1438401,178106,438519,1081804,717350,896902,1018865
83.5,12512910,10125146,9298783,19001717,17254177,9946125,1354279,3216198,1875115,3163676,1281248,1087625,10134204,13218363,14388188,6173707,9376572,8316426,4122501,5559511,5063487,5266954,4583250,91938,575224,2148222,3426576,5377423,3072886,1895024,1827099,3667934,1869965,219623,496222,1148137,941832,1060955,1051415
84.5,12719596,10776163,9984936,20656262,17260464,10387494,1862008,3602665,2409519,3625999,1718199,1480136,10634367,13539205,14792891,6613340,11512971,9018850,5388213,6028899,5648034,6341394,4774823,172861,819467,2468678,3676633,5776546,3269017,2168666,2319465,4156980,2410745,268337,553123,1205650,1199050,1217496,1084836
85.5,12760888,11444993,10631872,21853313,17116196,10839541,2470509,3997206,3023519,4106836,2241795,1973174,11072510,13626103,15015357,7079027,13723549,9724498,6852507,6487809,6187599,7375906,4938764,310166,1143497,2832468,3927528,6129110,3471858,2479217,2919395,4637002,3072530,325660,608564,1254450,1480700,1361913,1119930
86.5,12649821,12121836,11209691,22546673,16846597,11295870,3174632,4399697,3710389,4598949,2847748,2584697,11442414,13482038,15072974,7571159,15899920,10423929,8483904,6935524,6676240,8318105,5077344,531294,1560921,3247784,4177532,6432252,3686684,2831218,3631380,5099875,3860510,393331,662194,1295163,1774883,1491906,1157464
87.5,12406318,12793083,11688869,22738747,16476811,11746718,3964665,4810143,4459149,5093653,3525340,3333985,11740231,13128771,14985084,8089868,17928566,11105916,10231441,7373655,7113066,9129245,5193769,869181,2081865,3722359,4425170,6686992,3918210,3229168,4450769,5538885,4769858,473401,713965,1328841,2067343,1607365,1198186
88.5,12054568,13441035,12043129,22474038,16030419,12179469,4827593,5228323,5255102,5581047,4258013,4239652,11964388,12603345,14770469,8634820,19703152,11757586,12027005,7805937,7501162,9787834,5291868,1358822,2710205,4262483,4669309,6897674,4170306,3677217,5361274,5948322,5782703,568190,764093,1356859,2343240,1709951,1242830
89.5,11620472,14044036,12252254,21827058,15528481,12579508,5748361,5653499,6080764,6050489,5024843,5316267,12115285,11952442,14445930,9204954,21135664,12364780,13790320,8237772,7846270,10289675,5375787,2031403,3440852,4871789,4909199,7071108,4445770,4178735,6333951,6323051,6866371,680181,813008,1380807,2589107,1802537,1292127
90.5,11129470,14577163,12304353,20888180,14989040,12931380,6710844,6084202,6917076,6491253,5802660,6569594,12194884,11226001,14025852,9798198,22164630,12912647,15436058,8675610,8155511,10645119,5449736,2906598,4257771,5549860,5144477,7215560,4746127,4735776,7328401,6658225,7973716,811846,861300,1402386,2794541,1888679,1346821
91.5,10604950,15013573,12197190,19750574,14426986,13220141,7698364,6518116,7744755,6893322,6568427,7990926,12206293,10471466,13522534,10411158,22759390,13386461,16882070,9126212,8436278,10874746,5517768,3984614,5133403,6290793,5375137,7339776,5071454,5348435,8296428,6949223,9046141,965390,909659,1423330,2953318,1972169,1407664
92.5,10067238,15326506,11938338,18500223,13854187,13432763,8693742,6952078,8545600,7248207,7301455,9551562,12153431,9729620,12946963,11038840,22920237,13772599,18057494,9595849,8695403,11004709,5583620,5240230,6030019,7081982,5601454,7452123,5420237,6014149,9187713,7191821,10019285,1142395,958829,1445335,3063745,2056716,1475419
93.5,9533136,15491793,11544152,17209750,13279780,13559398,9678995,7382180,9303601,7549674,7985133,11199085,12040809,9032368,12309734,11674427,22674990,14059596,18909490,10089490,8938595,11062627,5650595,6621078,6903099,7903434,5823886,7559934,5789284,6726983,9956346,7382564,10830698,1343386,1009570,1470015,3128282,2145748,1550856
94.5,9015868,15490579,11037763,15935793,12710556,13594314,10634878,7803959,10005717,7794274,8607936,12857336,11873448,8402310,11621866,12309155,22073032,14239154,19407620,10609986,9170110,11074491,5721485,8051547,7706330,8727970,6042957,7669032,6173711,7477021,10566789,7519215,11428112,1567354,1062622,1498867,3152648,2242292,1634726
95.5,8525321,15311841,10446499,14719080,12151362,13536375,11540506,8212668,10642271,7981598,9163690,14431547,11656889,7853606,10895316,12932346,21178062,14306958,19545372,11157290,9392609,11062672,5798518,9442073,8397328,9522568,6259132,7783440,6567037,8249948,10997922,7601181,11776615,1811308,1118684,1533251,3144650,2348914,1727747
96.5,8068443,14954237,9799150,13586217,11605505,13389012,12373276,8603587,11206959,8114235,9651162,15818855,11397265,7393570,10143117,13531608,20060728,14263197,19338852,11727760,9607153,11044886,5883337,10701928,8942916,10250886,6472694,7905235,6961397,9026983,11244449,7629810,11863174,2069955,1178399,1574378,3113023,2467693,1830558
97.5,7649721,14426895,9123498,12552294,11075116,13159707,13109274,8972333,11696533,8197437,10073174,16922671,11101364,7024475,9379125,14093255,18792065,14112680,18823145,12313583,9813286,11033862,5976983,11752463,9322903,10876762,6683641,8034518,7347889,9785253,11315674,7608471,11697537,2335624,1242336,1623296,3066451,2600189,1943685
98.5,7271652,13748932,8444395,11623664,10561476,12859112,13724277,9315146,12110249,8238588,10435412,17667721,10776626,6745217,8617464,14602912,17438309,13864547,18047150,12902450,10009177,11037453,6079891,12537688,9531676,11368173,6891602,8169475,7717025,10498713,11232283,7542395,11309512,2598531,1310983,1680875,3012872,2747417,2067477
99.5,6935185,12947722,7782527,10800488,10065300,12499959,14195338,9629110,12449202,8246532,10745166,18011952,10431066,6552642,7871788,15046312,16057349,13531580,17067798,13477567,10191788,11059009,6191900,13030029,9577481,11700962,7095779,8306535,8059255,11139620,11022126,7438308,10743437,2847433,1384739,1747787,2959074,2909804,2202047
100.5,6640095,12056217,7153864,10078854,9586972,12095925,14502812,9912277,12715647,8230890,11010107,17952197,10073094,6442456,7154530,15410199,14696763,13129240,15944502,14018134,10357079,11097864,6312256,13230592,9479816,11861637,7294929,8440622,8365528,11680466,10715970,7303910,10051245,3070635,1463900,1824474,2910543,3087135,2347203
101.5,6385295,11109764,6569684,9452418,9126742,11660606,14632554,10163711,12912398,8201411,11237238,17522392,9711254,6409748,6476264,15683259,13393235,12674532,14734432,14500373,10500209,11149894,6439642,13164766,9265709,11848702,7487383,8565498,8627811,12096227,10343935,7147276,9285644,3257222,1548659,1911113,2871486,3278507,2502376
102.5,6169071,10142957,6037016,8913595,8684877,11206687,14577918,10383415,13042367,8167448,11432042,16785371,9353923,6449145,5845262,15856987,12173003,12184859,13488999,14899121,10615771,11208144,6572208,12874953,8965716,11672341,7671097,8674212,8839539,12366635,9932976,6976292,8494581,3398309,1639087,2007571,2844964,3482276,2666559
103.5,5989269,9186977,5559326,8454380,8261777,10745374,14341162,10572199,13108278,8137554,11597870,15820916,9009006,6554699,5267319,15926368,11053025,11676987,12251642,15189879,10698038,11263534,6707624,12412431,8610380,11352591,7843745,8759623,8995938,12478174,9505463,6798162,7717658,3488073,1735130,2113355,2833065,3696038,2838248
104.5,5843415,8267726,5137297,8066870,7858048,10286067,13933938,10731479,13112561,8119220,11735556,14713265,8683672,6719565,4745806,15890300,10042509,11166203,11056820,15351134,10741236,11305673,6843152,11830025,8227563,10916475,8002837,8814983,9094197,12425496,9078684,6619043,6984559,3524376,1836597,2227575,2837085,3916636,3015417
105.5,5728798,7404869,4769587,7743561,7474529,9836259,13376687,10863048,13057409,8118718,11843269,13540714,8384154,6935570,4281923,15751697,9144577,10665746,9929992,15366622,10739854,11323790,6975745,11176581,7840819,10394692,8145859,8834512,9133503,12212035,8665019,6443820,6315170,3508863,1943149,2348911,2857677,4140205,3195514
106.5,5642525,6611705,4453506,7477500,7112296,9401601,12696991,10968856,12944970,8141034,11916610,12368749,8115631,7192763,3875081,15517254,8357863,10186476,8888319,15227202,10688973,11307730,7102164,10493568,7468709,9818433,8270428,8813926,9114931,11849699,8272525,6276014,5720820,3446550,2054289,2475599,2894978,4362266,3375496
107.5,5581546,5895692,4185560,7262321,6772632,8986085,11927118,11050797,12777610,8189842,11948941,11246911,7882191,7479066,3523354,15196920,7677935,9736797,7941795,14932018,10584621,11248964,7219118,9813609,7124852,9216781,8374441,8750828,9041233,11357689,7905700,6117793,5206103,3345005,2169351,2605455,2948682,4577873,3551913
108.5,5542671,5259386,3961873,7092218,6456967,8592286,11101172,11110545,12558212,8267498,11931990,10208734,7686857,7780146,3223923,14803140,7098480,9322741,7094601,14488729,10424122,11141476,7323419,9160483,6818435,8614911,8456205,8644942,8916550,10760638,7566278,5970068,4770804,3213336,2287493,2735925,3018093,4781789,3721026
109.5,5522577,4701562,3778478,6961862,6166818,8221632,10252303,11149443,12290446,8375031,11856682,9273694,7531661,8079604,2973500,14349956,6612234,8948200,6346469,13912796,10206423,10982435,7412143,8550060,6554958,8033144,8514553,8498130,8746091,10086339,7253980,5832647,4411646,3061145,2407691,2864175,3102140,4968697,3878967
110.5,5517829,4218334,3631513,6866308,5903721,7874655,9410360,11168435,11978959,8512105,11714185,8450124,7417729,8359578,2768682,13852084,6211673,8615209,5693969,13225917,9932349,10772532,7482783,7991692,6337018,7486728,8548906,8314222,8535804,9363403,6967142,5704426,4123699,2897636,2528737,2987215,3199386,5133428,4021935
111.5,5524904,3804154,3517328,6800877,5669170,7551230,8600263,11168068,11629457,8676961,11497086,7738293,7345366,8601748,2606233,13324052,5889492,8324259,5131612,12453920,9604751,10515934,7533387,7489708,6165025,6986169,8559311,8098668,8292064,8619135,6703243,5583603,3901416,2730968,2649241,3102055,3308019,5271179,4146397
112.5,5540236,3452631,3432536,6761038,5464570,7250764,7841184,11148529,11248655,8866334,11200555,7133157,7314113,8788683,2483309,12779467,5638899,8074600,4652767,11624429,9228524,10219871,7562662,7044813,6037788,6537892,8546424,7858065,8021404,7877859,6459319,5467905,3739315,2567875,2767645,3205875,3425849,5377727,4249288
113.5,5560273,3157137,3374014,6742299,5291209,6972358,7146469,11109731,10844101,9075370,10823370,6626547,7322771,8905356,2397609,12230463,5453773,7864504,4250377,10764651,8810461,9893910,7570046,6655254,5952942,6145056,8511457,7599647,7730280,7159815,6232274,5354824,3632377,2413540,2882242,3296185,3550314,5449596,4328187
114.5,5581556,2911239,3338884,6740110,5150246,6714919,6524150,11051421,10423899,9297566,10368602,6208747,7369372,8940596,2347488,11687344,5328702,7691491,3917492,9899553,8358947,9549063,7555733,6317746,5907249,5808370,8456094,7330765,7424890,6480631,6019121,5241851,3576209,2271653,2991208,3370982,3678495,5484202,4381457
115.5,5600812,2708956,3324467,6749781,5042711,6477245,5977813,10973307,9996361,9524762,9843839,5869534,7451115,8888233,2332015,11158405,5258927,7552502,3647648,9050566,7883520,9196838,7520645,6028158,5896771,5526830,8382381,7058447,7111038,5851318,5817143,5126701,3567039,2144600,3092646,3428865,3807155,5479946,4408324
116.5,5615045,2544912,3328240,6766435,4969518,6258082,5507644,10875189,9569633,9747232,9260881,5598788,7564259,8747703,2351010,10649917,5240229,7444038,3435119,8234875,7394332,8848386,7466373,5781992,5916971,5298325,8292608,6789043,6794031,5278655,5624006,5007508,3601575,2033701,3184642,3469100,3932798,5436266,4408904
117.5,5621634,2414377,3347786,6784999,4931461,6056161,5111459,10757070,9151350,9953903,8634901,5386774,7704001,8524013,2405033,10166226,5268745,7362264,3275072,7465227,6901575,8513813,7395076,5574713,5962768,5120088,8189184,6527991,6478623,4765821,5437815,4882988,3676765,1939465,3265335,3491642,4051749,5353647,4384157
