particle_size,6_500_1_00,6_500_1_01,6_500_1_02,6_500_2_00,6_500_2_01,6_500_2_02,17_500_1_00,17_500_1_01,17_500_1_02,17_500_2_00,17_500_2_01,17_500_2_02,19_500_1_00,19_500_1_01,19_500_1_02,19_500_2_00,19_500_2_01,19_500_2_02,28_500_1_00,28_500_1_01,28_500_1_02,28_500_2_00,28_500_2_01,28_500_2_02,34_500_1_00,34_500_1_01,34_500_1_02,34_500_2_00,34_500_2_01,34_500_2_02
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
21.5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
22.5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
23.5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0
24.5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0
25.5,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0
26.5,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0
27.5,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0
28.5,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0
29.5,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0
30.5,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,0,0,0,0,0,0,0
31.5,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0
32.5,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0
33.5,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0
34.5,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0
35.5,0,0,0,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0
36.5,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0
37.5,0,0,0,0,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,1,0,0,0,0,0
38.5,0,0,0,0,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,2,0,0,0,0,0
39.5,0,0,0,0,1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,5,0,0,0,0,0
40.5,0,0,0,0,2072,2,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,51,0,9,0,0,0,0,0
41.5,0,0,0,0,2652,5,0,2,0,0,0,0,0,0,0,0,0,30,7,0,0,0,40,0,18,0,0,0,0,0
42.5,0,0,0,0,3392,16,0,2,0,0,0,0,0,0,0,0,0,175,23,0,0,0,32,0,33,0,0,0,0,0
43.5,0,0,0,0,4337,43,0,3,0,0,0,0,0,0,0,0,0,767,69,0,0,0,27,0,60,0,0,0,0,0
44.5,0,0,0,0,5538,102,0,5,2,0,0,0,0,0,0,0,0,2547,188,0,0,0,24,0,106,0,0,0,0,0
45.5,0,1,0,0,7061,213,0,7,5,0,0,0,0,0,0,0,0,6583,469,0,0,0,22,0,183,0,0,0,0,0
46.5,2,2,0,0,8982,401,0,11,13,0,0,0,0,0,0,0,0,13609,1082,0,0,0,22,0,306,0,0,0,0,0
47.5,3,3,0,0,11392,686,0,16,33,0,0,0,0,0,0,0,0,23138,2318,0,0,0,22,0,499,0,0,0,0,0
48.5,5,5,0,0,14397,1077,0,23,78,0,0,0,0,0,0,0,0,33284,4635,0,0,0,23,2,794,0,2,0,0,0
49.5,7,7,0,0,18114,1562,0,35,177,0,0,0,0,0,0,0,0,41666,8702,0,1,0,26,4,1234,0,5,0,0,0
50.5,11,11,0,0,22680,2112,0,52,381,0,0,0,0,0,0,0,0,46651,15424,0,4,0,30,9,1873,0,14,0,0,0
51.5,17,16,0,0,28240,2684,0,77,775,0,0,0,0,2,1,0,0,47963,25939,0,14,0,36,19,2775,0,33,0,0,0
52.5,25,24,0,0,34957,3231,0,115,1483,0,0,0,0,4,4,0,1,46410,41587,0,43,0,45,39,4017,0,75,0,0,0
53.5,37,35,0,0,43001,3716,0,174,2666,0,0,0,0,11,10,0,5,43223,63836,0,119,0,58,79,5683,0,160,0,0,0
54.5,53,51,0,0,52552,4117,0,262,4505,0,0,0,0,28,23,1,18,39523,94186,0,301,0,77,154,7864,0,321,0,0,0
55.5,75,75,0,0,63798,4431,0,395,7162,0,0,0,0,64,48,4,57,36092,134050,1,695,0,105,288,10652,0,609,0,0,0
56.5,106,109,0,0,76929,4673,0,596,10745,0,0,0,0,140,96,8,168,33375,184650,6,1486,0,148,522,14140,0,1092,0,0,1
57.5,149,161,0,0,92135,4872,1,897,15268,0,0,3,0,292,178,19,447,31589,246937,26,2961,0,212,917,18417,0,1861,0,0,2
58.5,208,240,0,0,109601,5066,2,1345,20645,0,0,12,0,583,312,43,1083,30838,321570,105,5552,0,313,1566,23569,0,3020,0,0,5
59.5,291,361,0,0,129502,5298,4,2008,26705,3,0,48,0,1118,523,94,2393,31197,408969,380,9879,2,470,2606,29681,0,4686,0,0,10
60.5,409,549,0,0,151998,5616,8,2980,33243,22,0,190,0,2062,840,200,4842,32776,509426,1255,16808,4,721,4231,36840,0,6974,0,0,22
61.5,578,846,0,0,177226,6079,15,4391,40071,121,0,695,0,3676,1305,414,9015,35759,623282,3763,27535,10,1126,6708,45142,0,9990,0,0,45
62.5,824,1318,0,0,205297,6756,29,6422,47071,566,0,2338,0,6352,1972,837,15534,40435,751115,10241,43671,25,1785,10386,54697,0,13815,0,0,90
63.5,1185,2073,0,0,236285,7741,55,9317,54232,2233,0,7119,3,10672,2914,1650,24932,47237,893929,25311,67351,58,2858,15704,65635,0,18501,0,0,180
64.5,1722,3287,0,0,270225,9164,105,13406,61658,7389,0,19325,11,17476,4238,3171,37543,56773,1053300,56891,101325,134,4604,23183,78112,0,24066,0,0,353
65.5,2524,5234,0,1,307104,11206,201,19128,69572,20491,0,46232,36,27956,6089,5930,53438,69862,1231444,116595,149027,305,7426,33395,92311,3,30485,0,0,683
66.5,3730,8336,0,5,346867,14123,388,27060,78304,47735,0,96644,107,43748,8679,10778,72461,87577,1431207,218756,214579,684,11926,46915,108447,8,37699,0,0,1294
67.5,5543,13220,0,16,389406,18267,751,37950,88286,93964,0,175682,296,67043,12310,19017,94328,111270,1655918,377715,302689,1507,18969,64246,126757,22,45623,0,0,2406
68.5,8259,20771,0,47,434570,24109,1455,52741,100048,157649,0,277522,761,100663,17408,32528,118775,142584,1909110,604020,418436,3249,29727,85741,147500,59,54151,0,0,4373
69.5,12298,32175,0,128,482170,32248,2805,72591,114220,227967,5,382309,1831,148086,24580,53869,145696,183426,2194062,901104,566888,6826,45678,111523,170941,150,63178,0,0,7754
70.5,18234,48907,0,321,531978,43400,5353,98867,131542,287882,58,462816,4144,213374,34672,86277,175240,235896,2513147,1263972,752580,13911,68531,141443,197337,363,72612,0,0,13382
71.5,26818,72640,0,747,583746,58355,10054,133101,152864,322204,473,498072,8860,300942,48848,133525,207860,302148,2866975,1680476,978871,27363,100046,175081,226917,832,82390,0,0,22422
72.5,38982,105039,3,1626,637209,77897,18481,176898,179144,324731,2738,483682,17975,415132,68684,199576,244323,384185,3253384,2134392,1247226,51694,141758,211801,259855,1803,92501,0,2,36400
73.5,55812,147453,13,3329,692095,102696,33070,231782,211429,299645,11522,431436,34735,559594,96254,288044,285677,483595,3666392,2608764,1556528,93324,194640,250866,296248,3693,102992,0,7,57153
74.5,78475,200534,46,6452,748139,133208,57313,298977,250805,257465,36398,360523,64120,736498,134211,401523,333213,601266,4095332,3088212,1902498,160256,258794,291565,336087,7164,113985,2,22,86674
75.5,108097,263882,155,11903,805084,169613,95789,379160,298320,209479,89521,288175,113325,945705,185809,540923,388391,737107,4524461,3559678,2277360,260720,333269,333356,379234,13172,125683,6,65,126841
76.5,145594,335840,490,21011,862688,211825,153852,472211,354861,164037,178110,224995,192057,1184068,254856,704974,452751,889854,4933371,4011854,2669832,400638,416089,375970,425400,22992,138379,14,179,179060
77.5,191485,413524,1416,35650,920731,259585,236864,577024,421007,125558,297906,175057,312393,1445057,345524,890054,527786,1056999,5298442,4434011,3065553,580416,504492,419483,474146,38174,152460,34,463,243891
78.5,245727,493130,3716,58374,979007,312601,348985,691437,496861,95297,434616,138216,487870,1718898,461998,1090408,614775,1234887,5595334,4814954,3447959,792370,595344,464338,524880,60418,168415,82,1124,320756
79.5,307592,570470,8836,92554,1037328,370690,491756,812321,581882,72662,572017,112468,731522,1993278,607945,1298729,714575,1418974,5802233,5142663,3799578,1020372,685613,511328,576880,91382,186846,199,2560,407839
80.5,375649,641594,19006,142486,1095515,433879,662892,935835,674762,56303,699323,95474,1052826,2254592,785828,1506966,827388,1604223,5903205,5404860,4103628,1242618,772778,561559,629329,132452,208478,478,5502,502227
81.5,447846,703356,37050,213434,1153397,502403,855775,1057805,773384,44776,813300,85277,1453911,2489505,996160,1707187,952543,1785564,5890871,5590424,4345705,1436843,855107,616397,681363,184521,234174,1130,11186,600277
82.5,521692,753793,65731,311544,1210796,576623,1059942,1174167,874872,36845,916042,80533,1925975,2686548,1236823,1892326,1088329,1958345,5767700,5691268,4515310,1585939,931754,677415,732126,247851,264944,2614,21594,698138
83.5,594507,792239,106799,443555,1267528,656845,1262547,1281371,975770,31573,1011399,80515,2447229,2837437,1502648,2056700,1231957,2118702,5545568,5704127,4606948,1681679,1002695,746325,780834,322036,301961,5888,39706,792281
84.5,663692,819225,160187,616209,1323397,743062,1450405,1376691,1072322,28304,1102040,85066,2983637,2937867,1785385,2196265,1379671,2263798,5243725,5631685,4620603,1725355,1068565,824922,826830,406090,346557,12833,69750,879940
85.5,726983,836196,223806,835304,1378183,834665,1612065,1458381,1160815,26622,1187727,94562,3493074,2987684,2074168,2308637,1527046,2391909,4885724,5482651,4561508,1725663,1130428,914995,869632,498622,400202,26907,117362,959372
86.5,782635,845167,294113,1104391,1431650,930154,1739365,1525671,1237941,26304,1264720,109906,3932278,2990467,2356454,2392939,1669420,2502376,4496096,5270747,4439266,1695259,1189564,1018219,908973,598063,464467,53982,189583,1029917
87.5,829532,848387,367145,1423209,1483543,1026916,1828189,1578649,1301109,27289,1326217,132538,4264835,2952673,2619284,2449575,1802416,2595442,4097478,5012870,4266519,1647448,1247261,1136007,944816,702879,540941,103147,294565,1091896
88.5,867210,848062,439558,1786147,1533590,1121146,1878388,1618049,1348667,29674,1363820,164450,4467828,2882565,2850672,2479965,1922429,2672029,3708649,4726924,4057401,1593889,1304670,1269323,977363,811737,631113,187028,440913,1146389
89.5,895811,846175,509272,2181148,1581512,1207985,1893084,1645021,1379990,33711,1369825,208124,4535235,2789138,3040844,2486313,2027003,2733488,3343610,4429823,3826078,1543518,1362689,1418451,1007038,923597,736206,320968,636643,1194978
90.5,915980,844375,575627,2589542,1627032,1281935,1877642,1660907,1395450,39840,1339732,266368,4477321,2681201,3183125,2471396,2115028,2781356,3011556,4136017,3585546,1502393,1421890,1582745,1034467,1037726,856974,520590,887814,1239491
91.5,928736,843947,639148,2987227,1669883,1337521,1838603,1667065,1396269,48721,1274081,341941,4316699,2566708,3274364,2438402,2186726,2817143,2717482,3856705,3346829,1474053,1482480,1760379,1060446,1153640,993477,797788,1197053,1281796
92.5,935339,845815,701127,3347301,1709824,1370113,1782760,1664746,1384315,61288,1178766,436950,4082662,2452367,3314865,2390783,2243474,2842170,2463093,3599660,3118588,1460039,1544279,1948159,1085909,1271002,1144861,1156142,1562291,1323639
93.5,937162,850581,763185,3643812,1746651,1376726,1716492,1655023,1361850,78790,1063687,552000,3805557,2343488,3307921,2332125,2287495,2857442,2247787,3369509,2907079,1460361,1606732,2141422,1111893,1389492,1309188,1587434,1976037,1366543
94.5,935587,858565,826906,3855852,1780205,1356604,1645355,1638773,1331303,102825,940308,685246,3512498,2244018,3259088,2266025,2321512,2863581,2069537,3168274,2716365,1473835,1668934,2334104,1139510,1508668,1483351,2070952,2425464,1411746
95.5,931920,869853,893565,3970964,1810384,1311411,1573897,1616689,1295068,135311,819179,831585,3224936,2156690,3175350,2195978,2348408,2860804,1925597,2995981,2548681,1498296,1729678,2518990,1169925,1627845,1663109,2576280,2893388,1460168
96.5,927338,884338,963930,3986958,1837148,1244983,1505640,1589321,1255357,178381,708245,982355,2957958,2083235,3064324,2125267,2370938,2848936,1813010,2851235,2404842,1530732,1787534,2688159,1204341,1746004,1843279,3068835,3359970,1512411
97.5,922861,901759,1038130,3911705,1860519,1162701,1443165,1557119,1214105,234151,612286,1125855,2720800,2024600,2933581,2056879,2391519,2827471,1728959,2731686,2284636,1567413,1840931,2833596,1243984,1861736,2018065,3516289,3804809,1568755
98.5,919328,921735,1115572,3761062,1880578,1070666,1388245,1520488,1172925,304360,533264,1248838,2518001,1981148,2790151,1993443,2412094,2795669,1670958,2634387,2187162,1604090,1888276,2947896,1290100,1973256,2181499,3893846,4209003,1629176
99.5,917405,943797,1194903,3555647,1897464,974867,1342006,1479826,1133102,389889,471125,1338766,2350711,1952823,2640202,1937199,2434056,2752676,1636960,2556030,2111093,1636288,1928063,3024958,1343951,2078460,2327941,4187053,4556776,1693366
100.5,917590,967416,1274031,3317368,1911354,880535,1305064,1435557,1095610,490260,424681,1386265,2217863,1939274,2488884,1889993,2458232,2697680,1625384,2493117,2054856,1659709,1958990,3060574,1406805,2175057,2452565,4391909,4836484,1760758
101.5,920224,992033,1350228,3066498,1922460,791750,1277650,1388155,1061157,603236,392300,1387061,2117072,1939934,2340305,1853298,2484899,2630061,1635094,2442063,2016749,1670691,1980061,3052817,1479926,2260741,2551767,4512947,5040936,1830563
102.5,925509,1017085,1420316,2819777,1931009,711323,1259705,1338143,1030220,724676,372361,1342762,2045241,1954067,2197589,1828252,2513830,2549553,1665354,2399281,1995004,1666645,1990662,3002181,1564552,2333402,2623435,4560338,5167168,1901812
103.5,933518,1042027,1480932,2589599,1937227,640897,1250942,1286093,1003101,848758,363474,1260276,1998912,1980788,2062989,1815690,2544353,2456364,1715749,2361266,1987802,1646377,1990607,2911449,1661863,2391342,2667049,4546966,5215866,1973409
104.5,944216,1066357,1528857,2384090,1941323,581167,1250884,1232608,979960,968590,364543,1150109,1974427,2019049,1938031,1816192,2575437,2351267,1786082,2324683,1993267,1610210,1980144,2785351,1772927,2433468,2683620,4486078,5190650,2044187
105.5,957467,1089625,1561359,2207752,1943478,532155,1258880,1178307,960858,1077089,374698,1024148,1967970,2067631,1823652,1830099,2605781,2235624,1876262,2286473,2009447,1559882,1959925,2630051,1898629,2459428,2675485,4389734,5097378,2112970
106.5,973051,1111449,1576506,2062335,1943830,493470,1274106,1123800,945785,1167948,393153,893581,1975552,2125111,1720336,1857530,2633917,2111350,1986154,2243971,2034287,1498249,1930951,2452568,2039581,2469675,2646005,4268020,4943558,2178630
107.5,990675,1131516,1573389,1947702,1942468,464527,1295555,1069670,934680,1236454,419011,767458,1993003,2189842,1628231,1898365,2658318,1980809,2115410,2195027,2065617,1428859,1894482,2260197,2196004,2465453,2599213,4128855,4737892,2240146
108.5,1009985,1149584,1552232,1862550,1939421,444704,1322026,1016452,927451,1279982,451038,652033,2016007,2259936,1547252,1952216,2677512,1846660,2263282,2138110,2101154,1355496,1851942,2059992,2367604,2448692,2539461,3978162,4489910,2296647
109.5,1030585,1165477,1514348,1804918,1934665,433452,1352120,964624,923983,1298100,487467,550809,2040216,2333263,1477155,2018385,2690182,1711679,2428411,2072380,2138529,1281788,1804828,1858366,2553429,2421856,2471113,3820241,4209649,2347446
110.5,1052048,1179075,1461981,1772491,1928119,430348,1384256,914596,924145,1292318,525875,465030,2061452,2407470,1417601,2095804,2695257,1578565,2608620,1997723,2175337,1210914,1754610,1660812,2751735,2387751,2398291,3658202,3907325,2392059
111.5,1073931,1190313,1398048,1762730,1919653,435122,1416693,866704,927794,1265604,563224,394349,2075972,2480017,1368205,2182982,2691982,1449779,2800724,1914717,2209211,1145451,1702667,1471749,2959882,2349322,2324708,3494371,3592973,2430209
112.5,1095798,1199163,1325830,1772852,1909102,447643,1447594,821215,934767,1221799,596101,337473,2080761,2548250,1328563,2277967,2679959,1327411,3000382,1824558,2237921,1087338,1650222,1294481,3174261,2309475,2253558,3330618,3276060,2461821
113.5,1117227,1205630,1248671,1799740,1896271,467888,1475092,778327,944888,1165073,621161,292685,2073796,2609480,1298280,2378327,2659156,1213106,3202042,1728923,2259472,1037924,1598308,1131244,3390296,2270931,2187487,3168600,2965103,2487001
114.5,1137831,1209746,1169720,1839794,1880958,495881,1497390,738180,957952,1099480,635679,258202,2054217,2661096,1276980,2481174,2629895,1108030,3398990,1629814,2272207,998074,1547754,983310,3602532,2236120,2128599,3009894,2667344,2506012
115.5,1157261,1211561,1091734,1888811,1862962,531613,1512862,700856,973726,1028663,638063,232389,2022369,2700686,1264310,2583237,2592807,1012894,3583556,1529381,2274892,968291,1499176,851139,3804816,2207117,2078498,2856068,2388521,2519247
116.5,1175221,1211137,1016970,1941930,1842107,574937,1520148,666394,991938,955691,628168,213865,1979708,2726153,1259938,2680982,2548775,928004,3747476,1429759,2266771,948836,1452993,734537,3990586,2185612,2038353,2708672,2132771,2527195
117.5,1191465,1208552,947145,1993701,1818249,625454,1518246,634797,1012273,883012,607298,201537,1928566,2735838,1263550,2770781,2498860,853335,3882409,1332924,2247591,939829,1409439,632820,4153241,2172909,2008959,2569202,1902666,2530419
118.5,1205799,1203892,883454,2038326,1791297,682390,1506566,606036,1034368,812474,577912,194599,1871860,2728614,1274830,2849114,2444230,788615,3980573,1240591,2217583,941321,1368595,544970,4286572,2169929,1990797,2439042,1699380,2529524
119.5,1218074,1197251,826630,2070057,1761219,744490,1484962,580062,1057804,745398,543125,192505,1812765,2703954,1293453,2912788,2386089,733406,4035433,1154153,2177413,953340,1330407,469763,4385208,2177221,1984085,2319408,1522925,2525144
120.5,1228181,1188733,777031,2083730,1728050,809952,1453723,556808,1082111,682664,506180,194935,1754423,2661967,1319056,2959143,2325617,687178,4042359,1074656,2128104,975913,1294722,405878,4445030,2194964,1988808,2211310,1372452,2517918
121.5,1236039,1178449,734721,2075344,1691897,876417,1413536,536196,1106763,624802,470013,201764,1699726,2603385,1351222,2986222,2263921,649367,3999141,1002812,2070932,1009051,1261306,351982,4463499,2222961,2004735,2115529,1246540,2508486
122.5,1241582,1166519,699553,2042564,1652938,941062,1365422,518141,1131191,572071,437003,213025,1651173,2529521,1389458,2992893,2201997,619432,3906294,939036,2007328,1052724,1229876,306794,4439854,2260609,2031420,2032619,1143474,2497472
123.5,1244756,1153068,671242,1985040,1611418,1000762,1310649,502554,1154783,524532,408908,228870,1610809,2442180,1433169,2978893,2140712,596880,3767077,883494,1938777,1106801,1200119,269123,4375168,2306876,2068187,1962921,1061467,2485484
124.5,1245501,1138229,649412,1904454,1567643,1052361,1250645,489342,1176906,482105,386940,249535,1580232,2343550,1481644,2944809,2080791,581302,3587229,836166,1866727,1170988,1171716,237893,4272233,2360253,2114111,1906597,998849,2473108
125.5,1243754,1122135,633636,1804272,1521965,1092975,1186909,478414,1196915,444611,371926,275280,1560628,2236070,1534040,2891991,2022814,572379,3374440,796896,1792524,1244741,1144353,212155,4135319,2418729,2167991,1863658,954190,2460903
126.5,1239438,1104925,623453,1689265,1474776,1120307,1120926,469676,1214176,411812,364500,306338,1552831,2122295,1589382,2822410,1967225,569899,3137641,765449,1717362,1327183,1117743,191091,3969815,2479771,2228328,1834000,926396,2449401
127.5,1232467,1086737,618382,1564881,1426490,1132906,1054104,463033,1228085,383434,365283,342836,1557379,2004767,1646564,2738492,1914341,573755,2886225,741548,1642257,1417019,1091631,174003,3781819,2540341,2293319,1817430,914765,2439099
128.5,1222747,1067703,617911,1436616,1377530,1130325,987718,458390,1238093,359188,375046,384716,1574548,1885903,1704368,2642931,1864362,583946,2629293,724908,1568037,1512474,1065807,160313,3577709,2596966,2360862,1813680,919028,2430461
129.5,1210185,1047957,621496,1309479,1328316,1113145,922882,455647,1243720,338788,394840,431653,1604367,1767899,1761491,2538524,1817391,600573,2375028,715252,1495348,1611259,1040106,149545,3363753,2645860,2428601,1822415,939359,2423911
130.5,1194696,1027621,628542,1187623,1279252,1082872,860524,454700,1244581,321957,426090,482970,1646608,1652669,1816586,2428012,1773447,623828,2130259,712325,1424670,1710570,1014412,141319,3145779,2683113,2493986,1843226,976388,2419825
131.5,1176218,1006812,638390,1074166,1230716,1041726,801384,455439,1240397,308438,470649,537583,1700748,1541804,1868309,2313960,1732477,653985,1900218,715890,1356341,1807155,988658,135337,2928937,2704939,2554377,1875610,1031180,2418532
132.5,1154719,985637,650308,971184,1183051,992369,746022,457742,1231007,297998,530775,593974,1765906,1436564,1915377,2198673,1694369,691381,1688509,725717,1290581,1897418,962819,131376,2717547,2707964,2607168,1918946,1105210,2420302
133.5,1130212,964195,663490,879817,1136559,937620,694829,461476,1216373,290429,608999,650214,1840785,1337880,1956617,2084141,1658966,736390,1497216,741566,1227521,1977598,936908,129280,2515040,2689521,2649932,1972460,1200293,2425341
134.5,1102767,942573,677057,800457,1091496,880200,648053,466494,1196583,285546,707819,704036,1923604,1246386,1991025,1972018,1626075,789396,1327131,763157,1167226,2043971,910971,128952,2323963,2647924,2680568,2035195,1318474,2433782
135.5,1072512,920851,690085,732948,1048073,822546,605814,472631,1171840,283186,829157,752977,2012057,1162450,2017807,1863622,1595473,850754,1178022,790137,1109719,2093097,885074,130351,2146051,2582669,2697438,2105975,1461861,2445683
136.5,1039643,899097,701629,676784,1006455,766685,568138,479708,1142457,283204,973529,794558,2103315,1086217,2036414,1759957,1566920,920742,1048918,822044,1054994,2122058,859302,133486,1982325,2494525,2699470,2183388,1632371,2461010
137.5,1004422,877376,710774,631275,966759,714194,534974,487525,1108841,285463,1138973,826497,2194079,1017657,2046559,1661742,1540159,999507,938372,858263,1003036,2128684,833748,138418,1833212,2385514,2686233,2265775,1831406,2479640
138.5,967171,855742,716681,595675,929063,666206,506219,495868,1071477,289831,1319870,846924,2280694,956605,2048222,1569452,1514929,1087003,844674,897995,953823,2111720,808508,145257,1698673,2258748,2657946,2351249,2059431,2501347
139.5,928266,834249,718644,569273,893405,623459,481739,504508,1030907,296166,1506026,854570,2359337,902799,2041640,1483353,1490966,1182926,766023,940229,907339,2070943,783676,154163,1578315,2118174,2615447,2437726,2315498,2525800
140.5,888122,812945,716137,551459,859790,586375,461386,513207,987710,304312,1682489,848890,2426255,855918,2027277,1403550,1468011,1286652,700648,983724,863570,2007180,759342,165344,1471502,1968231,2560112,2522989,2596749,2552557
141.5,847182,791880,708850,541759,828193,555130,445012,521723,942485,314082,1830616,830123,2478034,815608,2005793,1330011,1445812,1397178,646884,1027028,822510,1922261,735585,179062,1377442,1813500,2493739,2604774,2897983,2581070
142.5,805899,771100,696708,539850,798564,529739,432481,529814,895831,325253,1930664,799257,2511863,781502,1978004,1262611,1424133,1513081,603216,1068502,784155,1818888,712478,195625,1295260,1658361,2418415,2680868,3211370,2610680
143.5,764719,750657,679875,545569,770833,510115,423678,537250,848332,337557,1965627,757924,2525770,753245,1944831,1201150,1402753,1632497,568294,1106390,748502,1700441,690081,215393,1224053,1506723,2336368,2749220,3526428,2640630
144.5,724067,730604,658728,558900,744916,496120,418514,543820,800540,350673,1925406,708226,2518772,730499,1907259,1145381,1381475,1753135,540935,1138908,715547,1570752,668448,238769,1162928,1361827,2249839,2808049,3830354,2670076
145.5,684335,710996,633821,579962,720716,487612,416935,549338,752967,364228,1809937,652539,2490939,712954,1866298,1095023,1360126,1872317,520106,1164349,685282,1433847,647622,266191,1111035,1226154,2160967,2855941,4108752,2698102
146.5,645869,691892,605837,608973,698126,484460,418917,553651,706075,377803,1630008,593302,2443356,700332,1822941,1049780,1338563,1987070,504902,1181211,657693,1293714,627639,298117,1067580,1101409,2071700,2891918,4346737,2723748
147.5,608963,673355,575533,646212,677039,486563,424470,556646,660271,390941,1405239,532828,2377990,692389,1778138,1009349,1316672,2094242,494524,1188310,632756,1154075,608529,335003,1031839,988577,1983733,2915482,4530319,2746033
148.5,573857,655449,543687,691961,657340,493854,433637,558254,615903,403165,1159796,473157,2297483,688916,1732777,973428,1294374,2190656,488251,1184876,610440,1018222,590319,377275,1003159,888030,1898481,2926624,4647861,2763995
149.5,540732,638241,511047,746417,638918,506290,446484,558451,573261,414002,917283,415960,2204914,689730,1687660,941721,1271620,2273284,485413,1170625,590707,888886,573029,425281,980957,799649,1817065,2925799,4691398,2776722
