particle_size,5_500_1_00,5_500_1_01,5_500_1_02,5_500_2_00,5_500_2_01,5_500_2_02,10_500_1_00,10_500_1_01,10_500_1_02,10_500_2_00,10_500_2_01,10_500_2_02,15_500_1_00,15_500_1_01,15_500_1_02,15_500_2_00,15_500_2_01,15_500_2_02,24_600_1_00,24_600_1_01,24_600_1_02,24_600_2_00,24_600_2_01,24_600_2_02,29_800_1_00,29_800_1_01,29_800_1_02,29_800_2_00,29_800_2_01,29_800_2_02,31_500_1_00,31_500_1_01,31_500_1_02,31_500_2_00,31_500_2_01,31_500_2_02,6_500_1_00,6_500_1_01,6_500_1_02,6_500_2_00,6_500_2_01,6_500_2_02,11_500_1_00,11_500_1_01,11_500_1_02,11_500_2_00,11_500_2_01,11_500_2_02,17_500_1_00,17_500_1_01,17_500_1_02,17_500_2_00,17_500_2_01,17_500_2_02,19_600_1_00,19_600_1_01,19_600_1_02,19_600_2_00,19_600_2_01,19_600_2_02,34_500_1_00,34_500_1_01,34_500_1_02,34_500_2_00,34_500_2_01,34_500_2_02,1_500_1_00,1_500_1_01,1_500_1_02,1_500_2_00,1_500_2_01,1_500_2_02,7_500_1_00,7_500_1_01,7_500_1_02,7_500_2_00,7_500_2_01,7_500_2_02,16_500_1_00,16_500_1_01,16_500_1_02,22_800_1_00,22_800_1_01,22_800_1_02,22_800_2_00,22_800_2_01,22_800_2_02,27_800_1_00,27_800_1_01,27_800_1_02,27_800_2_00,27_800_2_01,27_800_2_02,33_500_1_00,33_500_1_01,33_500_1_02,33_500_2_00,33_500_2_01,33_500_2_02
543.5,0,0,0,0,0,0,0,9560,113,0,0,17,8,0,0,0,0,5,0,0,2,0,2994,0,0,0,0,0,0,0,8150,144,0,0,0,0,0,0,0,0,0,1312,36323,562,0,0,7,0,1,0,0,0,0,0,0,0,0,0,4822,933,0,3966,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,12740,0,25350,0,0,0,0,0,0,13159,17469,0,79245,22711,0,5578,0,0,0,41184,27
544.5,0,0,0,0,0,0,0,9092,69,0,0,12,6,0,0,0,0,4,0,0,0,0,2919,0,0,0,0,0,0,0,6227,124,0,0,0,0,0,0,0,0,0,1079,41091,759,0,0,5,0,2,0,0,0,0,0,0,0,0,0,4633,1067,0,3638,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,11638,0,22820,0,0,0,0,0,0,9623,18591,0,72034,20754,0,5657,0,0,0,37352,34
545.5,0,0,0,0,0,0,0,8617,41,0,0,8,4,0,0,0,0,4,0,0,0,0,2839,0,0,0,0,0,0,0,4666,106,0,0,0,0,0,0,0,0,0,883,46026,1014,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4444,1216,0,3321,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,10641,0,20424,0,0,0,0,0,0,6890,19746,0,64919,18848,0,5731,0,0,0,33597,43
546.5,0,0,0,0,0,0,0,8139,24,0,0,5,3,0,0,0,0,3,0,0,0,0,2756,0,0,0,0,0,0,0,3430,91,0,0,0,0,0,0,0,0,0,719,51042,1341,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4257,1381,0,3017,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,9741,0,18171,0,0,0,0,0,0,4830,20928,0,58007,17011,0,5799,0,0,0,29970,55
547.5,0,0,0,0,0,0,0,7661,14,0,0,4,2,0,0,0,0,3,0,0,0,0,2670,0,0,0,0,0,0,0,2472,77,0,0,0,0,0,0,0,0,0,583,56043,1755,0,0,2,0,11,0,0,0,0,0,0,0,0,0,4071,1563,0,2728,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8930,0,16072,0,0,0,0,0,0,3315,22137,0,51391,15258,0,5861,0,0,0,26512,69
548.5,0,0,0,0,0,0,0,7186,8,0,0,2,2,0,0,0,0,3,0,0,0,0,2581,0,0,0,0,0,0,0,1747,66,0,0,0,0,0,0,0,0,0,471,60920,2275,0,0,2,0,19,0,0,0,0,0,0,0,0,0,3886,1764,0,2454,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8198,0,14130,0,0,0,0,0,0,2228,23369,0,45143,13601,0,5918,0,0,0,23257,87
549.5,0,0,0,0,0,0,0,6718,4,0,0,2,1,0,0,0,0,2,0,0,0,0,2490,0,0,0,0,0,0,0,1211,56,0,0,0,0,0,0,0,0,0,378,65561,2918,0,0,1,0,32,0,0,0,0,0,0,0,0,0,3704,1985,0,2198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7539,0,12347,0,0,0,0,0,0,1466,24619,0,39321,12049,0,5967,0,0,0,20232,109
550.5,0,0,0,0,0,0,0,6259,2,0,0,1,0,0,0,0,0,2,0,0,0,0,2397,0,0,0,0,0,0,0,823,47,0,0,0,0,0,0,0,0,0,302,69848,3705,0,0,0,0,52,0,0,0,0,1,0,0,0,0,3525,2226,0,1959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6945,0,10724,0,0,0,0,0,0,944,25885,0,33962,10608,0,6011,0,0,0,17453,136
551.5,0,0,0,0,0,0,0,5811,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2303,0,0,0,0,0,0,0,548,39,0,0,0,0,0,0,0,0,0,241,73670,4658,0,0,0,0,85,0,0,0,0,2,0,0,0,0,3349,2489,0,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6410,0,9257,0,0,0,0,0,0,596,27163,0,29088,9282,0,6047,0,0,0,14929,169
552.5,0,0,0,0,0,0,0,5377,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2208,0,0,0,0,0,0,0,358,33,0,0,0,0,0,0,0,0,0,191,76919,5797,0,0,0,0,135,0,0,0,0,2,0,0,0,0,3176,2774,0,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5929,0,7941,0,0,0,0,0,0,368,28448,0,24706,8072,0,6077,0,0,0,12663,210
553.5,0,0,0,0,0,0,0,4959,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2113,0,0,0,0,0,0,0,229,27,0,0,0,0,0,0,0,0,0,151,79505,7142,0,0,0,0,211,0,0,0,0,3,0,0,0,0,3006,3084,0,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5496,0,6769,0,0,0,0,0,0,222,29735,0,20810,6976,0,6100,0,0,0,10650,259
554.5,0,0,0,0,0,0,0,4558,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,0,0,0,0,0,0,0,144,23,0,0,0,0,0,0,0,0,0,118,81349,8711,0,0,0,0,324,0,0,0,0,4,0,0,0,0,2841,3417,0,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5107,0,5735,0,0,0,0,0,0,132,31021,0,17384,5992,0,6117,0,0,0,8881,319
555.5,0,0,0,0,0,0,0,4175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1922,0,0,0,0,0,0,0,88,19,0,0,0,0,0,0,0,0,0,92,82397,10519,0,0,0,0,489,0,0,0,0,6,0,0,0,0,2680,3776,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4757,0,4827,0,0,0,0,0,0,76,32301,0,14402,5115,0,6126,0,0,0,7344,391
556.5,0,0,0,0,0,0,0,3812,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1828,0,0,0,0,0,0,0,53,16,0,0,0,0,0,0,0,0,0,72,82616,12576,0,0,0,0,725,0,0,0,0,8,0,0,0,0,2524,4160,0,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4442,0,4037,0,0,0,0,0,0,43,33568,0,11834,4340,0,6128,0,0,0,6021,477
557.5,0,0,0,0,0,0,0,3468,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1735,0,0,0,0,0,0,0,31,13,0,0,0,0,0,0,0,0,0,56,82000,14887,0,0,0,0,1056,0,0,0,0,10,0,0,0,0,2372,4571,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4159,0,3355,0,0,0,0,0,0,24,34820,0,9645,3660,0,6123,0,0,0,4895,580
558.5,0,0,0,0,0,0,0,3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,0,0,43,80566,17447,0,0,0,0,1512,0,0,0,0,14,0,0,0,0,2226,5008,0,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3905,0,2770,0,0,0,0,0,0,13,36049,0,7796,3067,0,6111,0,0,0,3945,703
559.5,0,0,0,0,0,0,0,2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,33,78358,20247,0,0,0,0,2126,0,0,0,0,18,0,0,0,0,2085,5473,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3676,0,2273,0,0,0,0,0,0,7,37252,0,6252,2555,0,6092,1,0,0,3153,847
560.5,0,0,0,0,0,0,0,2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,25,75441,23264,0,0,0,0,2937,0,0,0,0,23,0,0,0,0,1949,5964,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3471,0,1852,0,0,0,0,0,0,4,38423,0,4972,2115,0,6066,2,0,0,2498,1018
561.5,0,0,0,0,0,0,0,2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,19,71899,26469,0,0,0,0,3987,0,0,0,0,30,0,0,0,0,1818,6482,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3287,0,1500,0,0,0,0,0,0,2,39556,0,3923,1741,0,6033,2,0,0,1962,1217
562.5,0,0,0,0,0,0,0,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,15,67831,29820,0,0,0,0,5317,0,0,0,0,39,0,0,0,0,1693,7027,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3122,0,1206,0,0,0,0,0,0,0,40647,0,3071,1424,0,5994,3,0,0,1529,1449
563.5,0,0,0,0,0,0,0,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,63348,33268,0,0,0,0,6966,0,0,0,0,50,0,0,0,0,1574,7598,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2974,0,964,0,0,0,0,0,0,0,41690,0,2385,1158,0,5948,4,0,0,1180,1718
564.5,0,0,0,0,0,0,0,1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,58564,36752,0,0,0,0,8967,0,0,0,0,64,0,0,0,0,1460,8195,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2842,0,765,0,0,0,0,0,0,0,42681,0,1837,935,0,5895,6,0,0,904,2027
565.5,0,0,0,0,0,0,0,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,53596,40208,0,0,0,0,11343,0,0,0,0,81,0,0,0,0,1352,8817,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2725,0,603,0,0,0,0,0,0,0,43614,0,1404,751,0,5836,8,0,0,686,2382
566.5,0,0,0,0,0,0,0,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,48556,43563,0,0,0,0,14097,0,0,0,0,102,0,0,0,0,1249,9463,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620,0,472,0,0,0,0,0,0,0,44485,0,1065,600,0,5771,10,0,0,516,2786
567.5,0,0,0,0,0,0,0,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,43547,46742,0,0,0,0,17216,0,0,0,0,128,0,0,0,0,1152,10132,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2527,0,367,0,0,0,0,0,0,0,45290,0,802,476,0,5701,13,0,0,385,3244
568.5,0,0,0,0,0,0,0,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,38663,49671,0,0,0,0,20660,0,0,0,0,160,0,0,0,0,1061,10823,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2446,0,284,0,0,0,0,0,0,0,46025,0,598,375,0,5624,18,0,0,285,3760
569.5,0,0,0,0,0,0,0,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33982,52276,0,0,0,0,24363,0,0,0,0,199,0,0,0,0,974,11535,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2374,0,218,0,0,0,0,0,0,0,46685,0,443,294,0,5542,23,0,0,209,4338
570.5,0,0,0,0,0,0,0,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29569,54492,0,0,0,0,28234,0,0,0,0,247,0,0,0,0,893,12266,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312,0,166,0,0,0,0,0,0,0,47268,0,326,230,0,5455,30,0,0,152,4982
571.5,0,0,0,0,0,0,0,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25472,56260,0,0,0,0,32156,0,0,0,0,304,0,0,0,0,817,13014,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2259,0,126,0,0,0,0,0,0,0,47770,0,238,178,0,5364,39,0,0,110,5695
572.5,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21723,57534,0,0,0,0,35992,0,0,0,0,372,0,0,0,0,746,13778,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2214,0,94,0,0,0,0,0,0,0,48188,0,172,137,0,5268,51,0,0,78,6480
573.5,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18341,58278,0,0,0,0,39595,0,0,0,0,454,0,0,0,0,680,14555,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2177,0,71,0,0,0,0,0,0,0,48520,0,124,105,0,5167,65,0,0,56,7337
574.5,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15332,58474,0,0,0,0,42812,0,0,0,0,551,0,0,0,0,619,15345,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146,0,52,0,0,0,0,0,0,0,48765,0,88,80,0,5063,84,0,0,39,8269
575.5,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12689,58118,0,0,0,0,45500,0,0,0,0,666,0,0,0,0,561,16144,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2123,0,39,0,0,0,0,0,0,0,48920,0,63,60,0,4955,107,0,0,27,9276
576.5,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10398,57222,0,0,0,0,47534,0,0,0,0,800,0,0,0,0,508,16950,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2106,0,28,0,0,0,0,0,0,0,48984,0,44,45,0,4843,136,0,0,19,10355
577.5,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8436,55812,0,0,0,0,48814,0,0,0,0,957,0,0,0,0,460,17762,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2096,0,20,0,0,0,0,0,0,0,48958,0,31,34,0,4729,171,0,0,13,11505
578.5,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6777,53929,0,0,0,0,49279,0,0,0,0,1139,0,0,0,0,414,18577,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092,0,15,0,0,0,0,0,0,0,48841,0,21,25,0,4612,216,0,0,9,12721
579.5,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5391,51625,0,0,0,0,48908,0,0,0,0,1349,0,0,0,0,373,19392,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2093,0,11,0,0,0,0,0,0,0,48634,0,15,19,0,4493,270,0,0,6,13999
580.5,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4246,48961,0,0,0,0,47722,0,0,0,0,1590,0,0,0,0,335,20206,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,0,8,0,0,0,0,0,0,0,48337,0,10,14,0,4372,337,0,0,4,15330
581.5,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3311,46005,0,0,0,0,45782,0,0,0,0,1866,0,0,0,0,300,21017,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2114,0,5,0,0,0,0,0,0,0,47951,0,7,10,0,4249,418,0,0,3,16708
582.5,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2557,42830,0,0,0,0,43185,0,0,0,0,2179,0,0,0,0,269,21821,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2133,0,4,0,0,0,0,0,0,0,47480,0,5,7,0,4125,516,0,0,2,18122
583.5,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956,39508,0,0,0,0,40055,0,0,0,0,2532,0,0,0,0,240,22617,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2157,0,3,0,0,0,0,0,0,0,46925,0,3,5,0,4000,634,0,0,1,19561
584.5,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481,36109,0,0,0,0,36533,0,0,0,0,2929,0,0,0,0,214,23402,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2187,0,2,0,0,0,0,0,0,0,46288,0,2,4,0,3875,775,0,0,0,21012
585.5,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,32703,0,0,0,0,32768,0,0,0,0,3371,0,0,0,0,190,24174,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2223,0,1,0,0,0,0,0,0,0,45573,0,1,3,0,3749,943,0,0,0,22462
586.5,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,29348,0,0,0,0,28904,0,0,0,0,3863,0,0,0,0,168,24932,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2264,0,0,0,0,0,0,0,0,0,44784,0,0,2,0,3623,1141,0,0,0,23896
587.5,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,26099,0,0,0,0,25075,0,0,0,0,4405,0,0,0,0,149,25673,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312,0,0,0,0,0,0,0,0,0,43924,0,0,1,0,3497,1374,0,0,0,25299
588.5,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,23000,0,0,0,0,21395,0,0,0,0,5000,0,0,0,0,132,26395,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2365,0,0,0,0,0,0,0,0,0,42998,0,0,0,0,3372,1646,0,0,0,26655
589.5,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,20086,0,0,0,0,17957,0,0,0,0,5649,0,0,0,0,116,27097,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2424,0,0,0,0,0,0,0,0,0,42010,0,0,0,0,3247,1963,0,0,0,27947
590.5,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,17384,0,0,0,0,14824,0,0,0,0,6352,0,0,0,0,102,27776,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2490,0,0,0,0,0,0,0,0,0,40966,0,0,0,0,3124,2328,1,0,0,29161
591.5,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,14911,0,0,0,0,12039,0,0,0,0,7110,0,0,0,0,90,28432,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562,0,0,0,0,0,0,0,0,0,39869,0,0,0,0,3001,2747,2,0,0,30281
592.5,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,12676,0,0,0,0,9618,0,0,0,0,7922,0,0,0,0,78,29062,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,0,0,0,0,0,0,0,0,0,38726,0,0,0,0,2881,3225,3,0,0,31293
593.5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,10681,0,0,0,0,7560,0,0,0,0,8785,0,0,0,0,69,29665,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2725,0,0,0,0,0,0,0,0,0,37542,0,0,0,0,2762,3767,5,0,0,32182
594.5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,8919,0,0,0,0,5847,0,0,0,0,9698,0,0,0,0,60,30240,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2817,0,0,0,0,0,0,0,0,0,36322,0,0,0,0,2645,4377,7,0,0,32937
595.5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7383,0,0,0,0,4449,0,0,0,0,10657,0,0,0,0,52,30786,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2916,0,0,0,0,0,0,0,0,0,35072,0,0,0,0,2530,5061,10,0,0,33548
596.5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6057,0,0,0,0,3331,0,0,0,0,11658,0,0,0,0,45,31301,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3021,0,0,0,0,0,0,0,0,0,33797,0,0,0,0,2417,5821,15,0,0,34006
597.5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4926,0,0,0,0,2454,0,0,0,0,12694,0,0,0,0,39,31785,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3135,0,0,0,0,0,0,0,0,0,32504,0,0,0,0,2307,6661,21,0,0,34305
598.5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3971,0,0,0,0,1779,0,0,0,0,13760,0,0,0,0,34,32238,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3255,0,0,0,0,0,0,0,0,0,31197,0,0,0,0,2199,7583,30,0,0,34440
599.5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3174,0,0,0,0,1270,0,0,0,0,14848,0,0,0,0,29,32657,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3383,0,0,0,0,0,0,0,0,0,29881,0,0,0,0,2094,8588,43,0,0,34411
600.5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2514,0,0,0,0,892,0,0,0,0,15950,0,0,0,0,25,33044,4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3519,0,0,0,0,0,0,0,0,0,28563,0,0,0,0,1991,9676,60,0,0,34218
601.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1975,0,0,0,0,616,0,0,0,0,17057,0,0,0,0,22,33396,5981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3663,0,0,0,0,0,0,0,0,0,27247,0,0,0,0,1892,10846,83,0,0,33864
602.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1537,0,0,0,0,419,0,0,0,0,18160,0,0,0,0,19,33715,8140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,0,0,0,0,0,0,0,0,0,25938,0,0,0,0,1795,12094,115,0,0,33354
603.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1187,0,0,0,0,281,0,0,0,0,19247,0,0,0,0,16,33999,10826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3973,0,0,0,0,0,0,0,0,0,24641,0,0,0,0,1702,13417,157,0,0,32695
